source_series_slug,source_season_year,source_race_number,source_url,race_date,track_name,track_slug,class_name,event_slug,finishing_position,driver_name_raw,driver_name_clean,driver_slug_guess,matched_driver_id,matched_driver_name,match_status,notes
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,6,Steve Holzhausen,Steve Holzhausen,steve-holzhausen,21465,Steve Holzhausen,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,7,John Zimmerman,John Zimmerman,john-zimmerman,13291,John Zimmerman,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,8,Dave Feiler,Dave Feiler,dave-feiler,5843,Dave Feiler,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,9,Dean Cornelius,Dean Cornelius,dean-cornelius,6359,Dean Cornelius,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,10,Jeff Kendall,Jeff Kendall,jeff-kendall,10910,Jeff Kendall,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,11,Todd Stapleman,Todd Stapleman,todd-stapleman,22477,Todd Stapleman,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,12,Neil Knoblock,Neil Knoblock,neil-knoblock,17569,Neil Knoblock,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,13,Burton Brown,Burton Brown,burton-brown,3355,Burton Brown,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,14,Adam Royle,Adam Royle,adam-royle,181,Adam Royle,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,15,Keith Bohmsach,Keith Bohmsach,keith-bohmsach,13890,Keith Bohmsach,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,16,Rory Melbinger,Rory Melbinger,rory-melbinger,20139,Rory Melbinger,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,17,Jason Weinkauf,Jason Weinkauf,jason-weinkauf,10667,Jason Weinkauf,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,18,Dennis Prunty,Dennis Prunty,dennis-prunty,6590,Dennis Prunty,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,19,Don Turner,Don Turner,don-turner,7419,Don Turner,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,20,Frank Kreyer,Frank Kreyer,frank-kreyer,8526,Frank Kreyer,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,21,Jeremy Lepak,Jeremy Lepak,jeremy-lepak,11210,Jeremy Lepak,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,22,Brandon Selle,Brandon Selle,brandon-selle,2665,Brandon Selle,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,23,Kyle Kinder,Kyle Kinder,kyle-kinder,14762,Kyle Kinder,matched,
wisconsin-challenge-series,2006,7,,"July 29, 2006",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2006-power-playground-100,24,"Eugene Gregorich, Jr.","Eugene Gregorich, Jr.",eugene-gregorich-jr,8381,"Eugene Gregorich, Jr.",matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,1,Nathan Haseleu,Nathan Haseleu,nathan-haseleu,17512,Nathan Haseleu,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,2,Tim Rothe,Tim Rothe,tim-rothe,22266,Tim Rothe,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,3,Rod Wheeler,Rod Wheeler,rod-wheeler,19635,Rod Wheeler,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,4,Mike Gardner,Mike Gardner,mike-gardner,16835,Mike Gardner,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,5,Jeremy Lepak,Jeremy Lepak,jeremy-lepak,11210,Jeremy Lepak,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,6,Jeff Van Oudenhoven,Jeff Van Oudenhoven,jeff-van-oudenhoven,11080,Jeff VanOudenhoven,alias_matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,7,Lowell Bennett,Lowell Bennett,lowell-bennett,15608,Lowell Bennett,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,8,John Meidam,John Meidam,john-meidam,13086,John Meidam,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,9,Andy Monday,Andy Monday,andy-monday,681,Andy Monday,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,10,Terry Baldry,Terry Baldry,terry-baldry,21903,Terry Baldry,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,11,Mark Eswein,Mark Eswein,mark-eswein,15866,Mark Eswein,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,12,Dave Feiler,Dave Feiler,dave-feiler,5843,Dave Feiler,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,13,Dennis Prunty,Dennis Prunty,dennis-prunty,6590,Dennis Prunty,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,14,Neil Knoblock,Neil Knoblock,neil-knoblock,17569,Neil Knoblock,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,15,Jim Duchow,Jim Duchow,jim-duchow,11827,Jim Duchow,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,16,Frank Kreyer,Frank Kreyer,frank-kreyer,8526,Frank Kreyer,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,17,Bob Danes,Bob Danes,bob-danes,1801,Bob Danes,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,18,Nate Van Wychen,Nate Van Wychen,nate-van-wychen,17491,Nate Van Wychen,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,19,Jeff Kendall,Jeff Kendall,jeff-kendall,10910,Jeff Kendall,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,20,Kenny Richards,Kenny Richards,kenny-richards,14294,Kenny Richards,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,21,Jacob Humphrey,Jacob Humphrey,jacob-humphrey,10155,Jacob Humphrey,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,22,Nick Hammer,Nick Hammer,nick-hammer,17639,Nick Hammer,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,23,Jamie Iverson,Jamie Iverson,jamie-iverson,10389,Jamie Iverson,matched,
wisconsin-challenge-series,2006,8,,"August 19, 2006",Wisconsin International Raceway,wisconsin-international-raceway,Super Late Model,2006-blue-race-overall,24,Mark Schroeder,Mark Schroeder,mark-schroeder,16017,Mark Schroeder,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,1,Nathan Haseleu,Nathan Haseleu,nathan-haseleu,17512,Nathan Haseleu,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,2,Trent Snyder,Trent Snyder,trent-snyder,23187,Trent Snyder,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,3,Jeff Storm,Jeff Storm,jeff-storm,11050,Jeff Storm,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,4,Kenny Richards,Kenny Richards,kenny-richards,14294,Kenny Richards,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,5,Todd Stapleman,Todd Stapleman,todd-stapleman,22477,Todd Stapleman,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,6,Charlie Menard,Charlie Menard,charlie-menard,3880,Charlie Menard,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,7,Steve Carlson,Steve Carlson,steve-carlson,21377,Steve Carlson,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,8,Tim Schendel,Tim Schendel,tim-schendel,22275,Tim Schendel,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,9,Jeff Kendall,Jeff Kendall,jeff-kendall,10910,Jeff Kendall,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,10,"Eugene Gregorich, Jr.","Eugene Gregorich, Jr.",eugene-gregorich-jr,8381,"Eugene Gregorich, Jr.",matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,11,Tim Rothe,Tim Rothe,tim-rothe,22266,Tim Rothe,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,12,Jeremy Miller,Jeremy Miller,jeremy-miller,11214,Jeremy Miller IL,alias_matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,13,Jake Ryan,Jake Ryan,jake-ryan,10248,Jake Ryan,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,14,Josh Bauer,Josh Bauer,josh-bauer,13524,Josh Bauer - Slinger,alias_matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,15,Kyle Calmes,Kyle Calmes,kyle-calmes,14722,Kyle Calmes,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,16,John Zimmerman,John Zimmerman,john-zimmerman,13291,John Zimmerman,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,17,Frank Kreyer,Frank Kreyer,frank-kreyer,8526,Frank Kreyer,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,18,Jason Weinkauf,Jason Weinkauf,jason-weinkauf,10667,Jason Weinkauf,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,19,Andy Monday,Andy Monday,andy-monday,681,Andy Monday,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,20,Chris Weinkauf,Chris Weinkauf,chris-weinkauf,4194,Chris Weinkauf,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,21,Dave Feiler,Dave Feiler,dave-feiler,5843,Dave Feiler,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,22,Mark Eswein,Mark Eswein,mark-eswein,15866,Mark Eswein,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,23,Russ Blakeley,Russ Blakeley,russ-blakeley,20248,Russ Blakley,alias_matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,24,Blake Horstman,Blake Horstman,blake-horstman,1662,Blake Horstman,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,25,Jeremy Lepak,Jeremy Lepak,jeremy-lepak,11210,Jeremy Lepak,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,26,Scotty Ollerman,Scotty Ollerman,scotty-ollerman,20814,Scott Ollerman,alias_matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,27,Dean Cornelius,Dean Cornelius,dean-cornelius,6359,Dean Cornelius,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,28,Ken Wills,Ken Wills,ken-wills,14245,Ken Wills,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,29,"Brian Johnson, Jr.","Brian Johnson, Jr.",brian-johnson-jr,2911,"Brian Johnson, Jr.",matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,30,Adam Royle,Adam Royle,adam-royle,181,Adam Royle,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,31,Eddie Hoffman,Eddie Hoffman,eddie-hoffman,8079,Eddie Hoffman,matched,
wisconsin-challenge-series,2006,9,,"August 27, 2006",Milwaukee Mile,milwaukee-mile,Super Late Model,2006-governors-cup-50,32,Dexter Bean,Dexter Bean,dexter-bean,6821,Dexter Bean,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,1,Steve Carlson,Steve Carlson,steve-carlson,21377,Steve Carlson,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,2,Jeremy Lepak,Jeremy Lepak,jeremy-lepak,11210,Jeremy Lepak,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,3,Frank Kreyer,Frank Kreyer,frank-kreyer,8526,Frank Kreyer,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,4,Andrew Morrissey,Andrew Morrissey,andrew-morrissey,603,Andrew Morrissey,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,5,Steve Holzhausen,Steve Holzhausen,steve-holzhausen,21465,Steve Holzhausen,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,6,Jeremy Miller,Jeremy Miller,jeremy-miller,11214,Jeremy Miller IL,alias_matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,7,Adam Royle,Adam Royle,adam-royle,181,Adam Royle,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,8,Dennis Prunty,Dennis Prunty,dennis-prunty,6590,Dennis Prunty,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,9,Dean Cornelius,Dean Cornelius,dean-cornelius,6359,Dean Cornelius,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,10,Jeff Kendall,Jeff Kendall,jeff-kendall,10910,Jeff Kendall,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,11,Jacob Humphrey,Jacob Humphrey,jacob-humphrey,10155,Jacob Humphrey,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,12,"Brian Johnson, Jr.","Brian Johnson, Jr.",brian-johnson-jr,2911,"Brian Johnson, Jr.",matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,13,Jeff Storm,Jeff Storm,jeff-storm,11050,Jeff Storm,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,14,Blake Horstman,Blake Horstman,blake-horstman,1662,Blake Horstman,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,15,Nathan Haseleu,Nathan Haseleu,nathan-haseleu,17512,Nathan Haseleu,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,16,Dave Feiler,Dave Feiler,dave-feiler,5843,Dave Feiler,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,17,Kyle Calmes,Kyle Calmes,kyle-calmes,14722,Kyle Calmes,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,18,Bryan Roach,Bryan Roach,bryan-roach,3215,Bryan Roach,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,19,Andy Monday,Andy Monday,andy-monday,681,Andy Monday,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,20,Kenny Richards,Kenny Richards,kenny-richards,14294,Kenny Richards,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,21,Steve Rubeck,Steve Rubeck,steve-rubeck,21594,Steve Rubeck,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,22,"Eugene Gregorich, Jr.","Eugene Gregorich, Jr.",eugene-gregorich-jr,8381,"Eugene Gregorich, Jr.",matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,23,Tommy Pecaro,Tommy Pecaro,tommy-pecaro,22907,Tommy Pecaro,matched,
wisconsin-challenge-series,2006,10,,"September 8, 2006",Madison International Speedway,madison-international-speedway,Super Late Model,2006-bryden-motors-100,24,Brian Class,Brian Class,brian-class,2839,Brian Claas,alias_matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,1,Neil Knoblock,Neil Knoblock,neil-knoblock,17569,Neil Knoblock,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,2,Charlie Menard,Charlie Menard,charlie-menard,3880,Charlie Menard,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,3,Mark Eswein,Mark Eswein,mark-eswein,15866,Mark Eswein,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,4,Steve Holzhausen,Steve Holzhausen,steve-holzhausen,21465,Steve Holzhausen,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,5,"Eugene Gregorich, Jr.","Eugene Gregorich, Jr.",eugene-gregorich-jr,8381,"Eugene Gregorich, Jr.",matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,6,Jason Weinkauf,Jason Weinkauf,jason-weinkauf,10667,Jason Weinkauf,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,7,Steve Carlson,Steve Carlson,steve-carlson,21377,Steve Carlson,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,8,Blake Horstman,Blake Horstman,blake-horstman,1662,Blake Horstman,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,9,Chris Weinkauf,Chris Weinkauf,chris-weinkauf,4194,Chris Weinkauf,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,10,Nathan Haseleu,Nathan Haseleu,nathan-haseleu,17512,Nathan Haseleu,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,11,Jeremy Lepak,Jeremy Lepak,jeremy-lepak,11210,Jeremy Lepak,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,12,Adam Royle,Adam Royle,adam-royle,181,Adam Royle,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,13,Kenny Richards,Kenny Richards,kenny-richards,14294,Kenny Richards,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,14,Frank Kreyer,Frank Kreyer,frank-kreyer,8526,Frank Kreyer,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,15,Andy Monday,Andy Monday,andy-monday,681,Andy Monday,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,16,Jeff Kendall,Jeff Kendall,jeff-kendall,10910,Jeff Kendall,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,17,Dennis Prunty,Dennis Prunty,dennis-prunty,6590,Dennis Prunty,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,18,Jacob Humphrey,Jacob Humphrey,jacob-humphrey,10155,Jacob Humphrey,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,19,M.G. Gajewski,M.G. Gajewski,m-g-gajewski,15732,M.G. Gajewski,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,20,Dean Cornelius,Dean Cornelius,dean-cornelius,6359,Dean Cornelius,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,21,Travis Sauter,Travis Sauter,travis-sauter,23147,Travis Sauter,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,22,John Zimmerman,John Zimmerman,john-zimmerman,13291,John Zimmerman,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,23,Brandon Selle,Brandon Selle,brandon-selle,2665,Brandon Selle,matched,
wisconsin-challenge-series,2006,11,,"September 16, 2006",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2006-wcs-championship-80,24,Tim Hintz,Tim Hintz,tim-hintz,22155,Tim Hintz,matched,
wisconsin-challenge-series,2007,1,,"April 15, 2007",Rockford Speedway,rockford-speedway,Super Late Model,2007-spring-classic,1,Steve Rubeck,Steve Rubeck,steve-rubeck,21594,Steve Rubeck,matched,
wisconsin-challenge-series,2007,1,,"April 15, 2007",Rockford Speedway,rockford-speedway,Super Late Model,2007-spring-classic,2,Mark Eswein,Mark Eswein,mark-eswein,15866,Mark Eswein,matched,
wisconsin-challenge-series,2007,1,,"April 15, 2007",Rockford Speedway,rockford-speedway,Super Late Model,2007-spring-classic,3,Kenny Richards,Kenny Richards,kenny-richards,14294,Kenny Richards,matched,
