series_event_id,finishing_position,starting_position,car_number,driver_id,driver_name,driver_slug,sponsor,make,laps,led,status,points,result_section,source_url
303,5,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
303,6,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
303,7,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
303,8,,,16295,Matt Kocourek,matt-kocourek,,,,,,,feature,
303,9,,,7419,Don Turner,don-turner,,,,,,,feature,
303,10,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
303,11,,,681,Andy Monday,andy-monday,,,,,,,feature,
303,12,,,18245,Pete Kempf,pete-kempf,,,,,,,feature,
303,13,,,9503,Greg Ruffalo,gregg-ruffalo,,,,,,,feature,
303,14,,,14762,Kyle Kinder,kyle-kinder,,,,,,,feature,
303,15,,,16858,Mike Gunderson,mike-gunderson,,,,,,,feature,
303,16,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
303,17,,,10543,Jason Hicks,jason-hicks,,,,,,,feature,
303,18,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
303,19,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
303,20,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
303,21,,,22477,Todd Stapleman,todd-stapleman,,,,,,,feature,
303,22,,,21996,Terry Patnode,terry-patnode,,,,,,,feature,
303,23,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
304,1,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
304,2,,,653,Andy Hansen,andy-hanson,,,,,,,feature,
304,3,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
304,4,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
304,5,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
304,6,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
304,7,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
304,8,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
304,9,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
304,10,,,681,Andy Monday,andy-monday,,,,,,,feature,
304,11,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
304,12,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
304,13,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
304,14,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
304,15,,,7419,Don Turner,don-turner,,,,,,,feature,
304,16,,,9503,Greg Ruffalo,gregg-ruffalo,,,,,,,feature,
304,17,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
304,18,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
304,19,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
304,20,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
304,21,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
304,22,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
304,23,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
304,24,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
305,1,,,16835,Mike Gardner,mike-gardner,,,,,,,feature,
305,2,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
305,3,,,13524,Josh Bauer - Slinger,josh-bauer,,,,,,,feature,
305,4,,,16017,Mark Schroeder,mark-schroeder,,,,,,,feature,
305,5,,,681,Andy Monday,andy-monday,,,,,,,feature,
305,6,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
305,7,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
305,8,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
305,9,,,9537,Gregg Haese,gregg-haese,,,,,,,feature,
305,10,,,11827,Jim Duchow,jim-duchow,,,,,,,feature,
305,11,,,17491,Nate Van Wychen,nate-van-wychen,,,,,,,feature,
305,12,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
305,13,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
305,14,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
305,15,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
305,16,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
305,17,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
305,18,,,15608,Lowell Bennett,lowell-bennett,,,,,,,feature,
305,19,,,19464,Robb Vanderloop,robb-vanderloop,,,,,,,feature,
305,20,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
305,21,,,18287,"Pete Vandermolen, Jr.",pete-vandermolen,,,,,,,feature,
305,22,,,13086,John Meidam,john-meidam,,,,,,,feature,
305,23,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
305,24,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
306,1,,,9537,Gregg Haese,gregg-haese,,,,,,,feature,
306,2,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
306,3,,,16835,Mike Gardner,mike-gardner,,,,,,,feature,
306,4,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
306,5,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
306,6,,,681,Andy Monday,andy-monday,,,,,,,feature,
306,7,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
306,8,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
306,9,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
306,10,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
306,11,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
306,12,,,16017,Mark Schroeder,mark-schroeder,,,,,,,feature,
306,13,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
306,14,,,13524,Josh Bauer - Slinger,josh-bauer,,,,,,,feature,
306,15,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
306,16,,,11827,Jim Duchow,jim-duchow,,,,,,,feature,
306,17,,,13086,John Meidam,john-meidam,,,,,,,feature,
306,18,,,18287,"Pete Vandermolen, Jr.",pete-vandermolen,,,,,,,feature,
306,19,,,19464,Robb Vanderloop,robb-vanderloop,,,,,,,feature,
306,20,,,17491,Nate Van Wychen,nate-van-wychen,,,,,,,feature,
306,21,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
306,22,,,15608,Lowell Bennett,lowell-bennett,,,,,,,feature,
306,23,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
306,24,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
307,1,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
307,2,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
307,3,,,681,Andy Monday,andy-monday,,,,,,,feature,
307,4,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
307,5,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
307,6,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
307,7,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
307,8,,,22698,Tom Lichtfeld,tom-lichtfeld,,,,,,,feature,
307,9,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
307,10,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
307,11,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
307,12,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
307,13,,,16858,Mike Gunderson,mike-gunderson,,,,,,,feature,
307,14,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
307,15,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
307,16,,,18245,Pete Kempf,pete-kempf,,,,,,,feature,
307,17,,,686,Andy Niles,andy-niles,,,,,,,feature,
307,18,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
307,19,,,7419,Don Turner,don-turner,,,,,,,feature,
307,20,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
307,21,,,14508,Kevin Seidler,kevin-seidler,,,,,,,feature,
308,1,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
308,2,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
308,3,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
308,4,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
308,5,,,8715,Gary Back,gary-back,,,,,,,feature,
308,6,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
308,7,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
308,8,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
308,9,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
308,10,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
308,11,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
308,12,,,1100,Ben Pettis,ben-pettis,,,,,,,feature,
308,13,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
308,14,,,681,Andy Monday,andy-monday,,,,,,,feature,
308,15,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
308,16,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
308,17,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
308,18,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
308,19,,,133,Adam Degenhardt,adam-degenhardt,,,,,,,feature,
308,20,,,23815,Wes Coon,wes-coon,,,,,,,feature,
308,21,,,7419,Don Turner,don-turner,,,,,,,feature,
308,22,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
308,23,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
308,24,,,3472,Cale Laessig,cale-laessig,,,,,,,feature,
308,25,,,3355,Burton Brown,burton-brown,,,,,,,feature,
308,26,,,23187,Trent Snyder,trent-snyder,,,,,,,feature,
308,27,,,null,"John Totzke, Jr.",john-totzke-jr,,,,,,,feature,
308,28,,,22477,Todd Stapleman,todd-stapleman,,,,,,,feature,
309,1,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
309,2,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
309,3,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
309,4,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
309,5,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
309,6,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
309,7,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
309,8,,,13524,Josh Bauer - Slinger,josh-bauer,,,,,,,feature,
309,9,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
309,10,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
309,11,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
309,12,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
309,13,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
309,14,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
309,15,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
309,16,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
309,17,,,681,Andy Monday,andy-monday,,,,,,,feature,
309,18,,,3355,Burton Brown,burton-brown,,,,,,,feature,
309,19,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
309,20,,,15955,Mark Mackesy,mark-mackesy,,,,,,,feature,
309,21,,,12529,Joe Kryzkowski,joe-krzykowski,,,,,,,feature,
309,22,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
309,23,,,23815,Wes Coon,wes-coon,,,,,,,feature,
310,1,,,681,Andy Monday,andy-monday,,,,,,,feature,
310,2,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
310,3,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
310,4,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
310,5,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
310,6,,,17639,Nick Hammer,nick-hammer,,,,,,,feature,
310,7,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
310,8,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
310,9,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
310,10,,,2370,Bobby Wilberg,bobby-wilberg,,,,,,,feature,
310,11,,,20814,Scott Ollerman,scotty-ollerman,,,,,,,feature,
310,12,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
310,13,,,14762,Kyle Kinder,kyle-kinder,,,,,,,feature,
310,14,,,20593,Sarah Blashe,sarah-blashe,,,,,,,feature,
310,15,,,21594,Steve Rubeck,steve-rubeck,,,,,,,feature,
310,16,,,18287,"Pete Vandermolen, Jr.",pete-vandermolen,,,,,,,feature,
310,17,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
310,18,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
310,19,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
310,20,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
310,21,,,10543,Jason Hicks,jason-hicks,,,,,,,feature,
310,22,,,14530,Kevin Tunks,kevin-tunks,,,,,,,feature,
310,23,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
311,1,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
311,2,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
311,3,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
311,4,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
311,5,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
311,6,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
311,7,,,11654,Jesse Saunders,jesse-saunders,,,,,,,feature,
311,8,,,681,Andy Monday,andy-monday,,,,,,,feature,
311,9,,,4200,Chris Wimmer,chris-wimmer,,,,,,,feature,
311,10,,,10746,Jay Vandergeest,jay-vandergeest,,,,,,,feature,
311,11,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
311,12,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
311,13,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
311,14,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
311,15,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
311,16,,,1100,Ben Pettis,ben-pettis,,,,,,,feature,
311,17,,,11238,Jeremy Switlik,jeremy-switlick,,,,,,,feature,
311,18,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
311,19,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
311,20,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
311,21,,,6384,Dean Lapointe,dean-lapointe,,,,,,,feature,
311,22,,,18245,Pete Kempf,pete-kempf,,,,,,,feature,
311,23,,,3472,Cale Laessig,cale-laessig,,,,,,,feature,
311,24,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
312,1,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
312,2,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
312,3,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
312,4,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
312,5,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
312,6,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
312,7,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
312,8,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
312,9,,,7419,Don Turner,don-turner,,,,,,,feature,
312,10,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
312,11,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
312,12,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
312,13,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
312,14,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
312,15,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
312,16,,,681,Andy Monday,andy-monday,,,,,,,feature,
312,17,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
312,18,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
312,19,,,17407,Monte Gress,monte-gress,,,,,,,feature,
312,20,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
312,21,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
312,22,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
312,23,,,13524,Josh Bauer - Slinger,josh-bauer,,,,,,,feature,
313,1,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
313,2,,,9537,Gregg Haese,gregg-haese,,,,,,,feature,
313,3,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
313,4,,,13086,John Meidam,john-meidam,,,,,,,feature,
313,5,,,14722,Kyle Calmes,kyle-calmes,,,,,,,feature,
313,6,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
313,7,,,681,Andy Monday,andy-monday,,,,,,,feature,
313,8,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
313,9,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
313,10,,,9945,J.J. Smith,j-j-smith,,,,,,,feature,
313,11,,,2787,Brett Piontek,brett-piontek,,,,,,,feature,
313,12,,,16017,Mark Schroeder,mark-schroeder,,,,,,,feature,
313,13,,,16471,Maxwell Schultz,maxwell-schultz,,,,,,,feature,
313,14,,,13951,Keith Romenesko,keith-romenesko,,,,,,,feature,
313,15,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
313,16,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
313,17,,,17491,Nate Van Wychen,nate-van-wychen,,,,,,,feature,
313,18,,,10658,Jason Vandenberg,jason-vandenberg,,,,,,,feature,
313,19,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
313,20,,,2611,Brandon Hill,brandon-hill,,,,,,,feature,
313,21,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
313,22,,,16835,Mike Gardner,mike-gardner,,,,,,,feature,
313,23,,,15608,Lowell Bennett,lowell-bennett,,,,,,,feature,
313,24,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
314,1,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
314,2,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
314,3,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
314,4,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
314,5,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
314,6,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
314,7,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
314,8,,,16858,Mike Gunderson,mike-gunderson,,,,,,,feature,
314,9,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
314,10,,,5320,Dan Lensing,dan-lensing,,,,,,,feature,
314,11,,,22013,Terry Schoppenhorst,terry-schoppenhorst,,,,,,,feature,
314,12,,,7419,Don Turner,don-turner,,,,,,,feature,
314,13,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
314,14,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
314,15,,,11765,Jim Carlson,jim-carlson,,,,,,,feature,
314,16,,,22698,Tom Lichtfeld,tom-lichtfeld,,,,,,,feature,
314,17,,,21996,Terry Patnode,terry-patnode,,,,,,,feature,
314,18,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
314,19,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
314,20,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
314,21,,,null,"John Totzke, Jr.",john-totzke-jr,,,,,,,feature,
314,22,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
314,23,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
315,1,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
315,2,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
315,3,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
315,4,,,15608,Lowell Bennett,lowell-bennett,,,,,,,feature,
315,5,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
315,6,,,17491,Nate Van Wychen,nate-van-wychen,,,,,,,feature,
315,7,,,9537,Gregg Haese,gregg-haese,,,,,,,feature,
315,8,,,13086,John Meidam,john-meidam,,,,,,,feature,
315,9,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
315,10,,,681,Andy Monday,andy-monday,,,,,,,feature,
315,11,,,7561,Doug Mahlik,doug-mahlik,,,,,,,feature,
315,12,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
315,13,,,18287,"Pete Vandermolen, Jr.",pete-vandermolen,,,,,,,feature,
315,14,,,16471,Maxwell Schultz,maxwell-schultz,,,,,,,feature,
315,15,,,16017,Mark Schroeder,mark-schroeder,,,,,,,feature,
315,16,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
315,17,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
315,18,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
315,19,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
315,20,,,9945,J.J. Smith,j-j-smith,,,,,,,feature,
315,21,,,22013,Terry Schoppenhorst,terry-schoppenhorst,,,,,,,feature,
315,22,,,2787,Brett Piontek,brett-piontek,,,,,,,feature,
315,23,,,19464,Robb Vanderloop,robb-vanderloop,,,,,,,feature,
315,24,,,10658,Jason Vandenberg,jason-vandenberg,,,,,,,feature,
315,25,,,2529,Brady Baldry,brady-baldry,,,,,,,feature,
315,26,,,4048,Chris Grimes,chris-grimes,,,,,,,feature,
315,27,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
315,28,,,23746,Wayne Mackesy,wayne-mackesy,,,,,,,feature,
316,1,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
316,2,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
316,3,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
316,4,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
316,5,,,22013,Terry Schoppenhorst,terry-schoppenhorst,,,,,,,feature,
316,6,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
316,7,,,4200,Chris Wimmer,chris-wimmer,,,,,,,feature,
316,8,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
316,9,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
316,10,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
316,11,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
316,12,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
316,13,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
316,14,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
316,15,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
316,16,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
316,17,,,681,Andy Monday,andy-monday,,,,,,,feature,
316,18,,,23746,Wayne Mackesy,wayne-mackesy,,,,,,,feature,
316,19,,,2529,Brady Baldry,brady-baldry,,,,,,,feature,
316,20,,,15955,Mark Mackesy,mark-mackesy,,,,,,,feature,
316,21,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
316,22,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
316,23,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
316,24,,,27,A.J. Kania,aaron-kania,,,,,,,feature,
317,1,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
317,2,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
317,3,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
317,4,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
317,5,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
317,6,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
317,7,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
317,8,,,6384,Dean Lapointe,dean-lapointe,,,,,,,feature,
317,9,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
317,10,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
317,11,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
317,12,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
317,13,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
317,14,,,15955,Mark Mackesy,mark-mackesy,,,,,,,feature,
317,15,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
317,16,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
317,17,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
317,18,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
317,19,,,681,Andy Monday,andy-monday,,,,,,,feature,
317,20,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
317,21,,,22013,Terry Schoppenhorst,terry-schoppenhorst,,,,,,,feature,
317,22,,,6728,Derek Gress,darek-gress,,,,,,,feature,
318,1,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
318,2,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
318,3,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
318,4,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
318,5,,,15955,Mark Mackesy,mark-mackesy,,,,,,,feature,
318,6,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
318,7,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
318,8,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
318,9,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
318,10,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
318,11,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
318,12,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
318,13,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
318,14,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
318,15,,,8145,Elliott Weiler,elliott-weiler,,,,,,,feature,
318,16,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
318,17,,,3775,Chad Selk,chad-selk,,,,,,,feature,
318,18,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
318,19,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
318,20,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
318,21,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
318,22,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
318,23,,,6728,Derek Gress,darek-gress,,,,,,,feature,
319,1,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
319,2,,,22275,Tim Schendel,tim-schendel,,,,,,,feature,
319,3,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
319,4,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
