series_id,season_year,season_id,race_number,source_race_name,series_event_id,race_date,track_name_source,track_name_museum,track_slug,winner_name_source,winner_name_museum,winner_driver_id,winner_driver_slug,source_url,notes
0,,,322,1995 Miller Hawkeye 100,,6-Jun-95,Hawkeye Downs Speedway,Hawkeye Downs Speedway,hawkeye-downs-speedway,Joe Shear,Joe Shear,,joe-shear,,
0,,,323,1984 ARTGO Spring Classic,,6-May-84,Rockford Speedway,Rockford Speedway,rockford-speedway,Dick Trickle,Dick Trickle,,dick-trickle,,
0,,,324,1982 ARTGO Summer Nationals Race No. 1,,6-Sep-82,Madison International Speedway,Madison International Speedway,madison-international-speedway,Joe Shear,Joe Shear,,joe-shear,,
0,,,325,1982 ARTGO Summer Nationals Race No. 2,,6-Sep-82,Madison International Speedway,Madison International Speedway,madison-international-speedway,Jim Sauter,Jim Sauter,,jim-sauter,,
0,,,326,1991 Spring Classic,,7-Apr-91,Rockford Speedway,Rockford Speedway,rockford-speedway,Kevin Cywinski,Kevin Cywinski,,kevin-cywinski,,
0,,,327,1984 ARTGO Dixieland Challenge,,7-Aug-84,Wisconsin International Raceway,Wisconsin International Raceway,wisconsin-international-raceway,"Mark Martin (Batesville, AR)","Mark Martin (Batesville, AR)",,mark-martin-batesville-ar,,
0,,,328,1985 Miller High Life Dixieland Challenge,,7-Aug-85,Wisconsin International Raceway,Wisconsin International Raceway,wisconsin-international-raceway,Butch Miller,Butch Miller,,butch-miller,,
0,,,329,1990 Dixieland 250,,7-Aug-90,Wisconsin International Raceway,Wisconsin International Raceway,wisconsin-international-raceway,Dick Trickle,Dick Trickle,,dick-trickle,,
0,,,330,1993 Pabst Light 100,,7-Jul-93,Hawkeye Downs Speedway,Hawkeye Downs Speedway,hawkeye-downs-speedway,Larry Schuler,Larry Schuler,,larry-schuler,,
0,,,331,1988 Cabin Fever 100,,7-May-88,Dells Raceway Park,Dells Raceway Park,dells-raceway-park,Joe Shear,Joe Shear,,joe-shear,,
0,,,332,1994 Cabin Fever 100,,7-May-94,Dells Raceway Park,Dells Raceway Park,dells-raceway-park,Joe Shear,Joe Shear,,joe-shear,,
0,,,333,1996 ARTGO Tournament of Speed,,7-Sep-96,Wisconsin International Raceway,Wisconsin International Raceway,wisconsin-international-raceway,Joe Shear,Joe Shear,,joe-shear,,
0,,,334,1979 ARTGO Spring Classic,,8-Apr-79,Madison International Speedway,Madison International Speedway,madison-international-speedway,Tom Reffner,Tom Reffner,,tom-reffner,,
0,,,335,1990 ARTGO Spring Classic,,8-Apr-90,Rockford Speedway,Rockford Speedway,rockford-speedway,Scott Hansen,Scott Hansen,,scott-hansen,,
0,,,336,1976 ARTGO Summer Classic Race No. 1,,8-Aug-76,Grundy County Speedway,Grundy County Speedway,grundy-county-speedway,Dave Watson,Dave Watson,,dave-watson,,
0,,,337,1976 ARTGO Summer Classic Race No. 2,,8-Aug-76,Grundy County Speedway,Grundy County Speedway,grundy-county-speedway,Dave Watson,Dave Watson,,dave-watson,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,Wisconsin International Raceway,wisconsin-international-raceway,Dick Trickle,Dick Trickle,,dick-trickle,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,Wisconsin International Raceway,wisconsin-international-raceway,"Mark Martin (Batesville, AR)","Mark Martin (Batesville, AR)",,mark-martin-batesville-ar,,
0,,,340,1991 Hawkeye Miller Genuine Draft 100,,8-Jun-91,Hawkeye Downs Speedway,Hawkeye Downs Speedway,hawkeye-downs-speedway,Joe Shear,Joe Shear,,joe-shear,,
0,,,341,1979 Dairyland 150 Race No. 1,,8-Sep-79,Golden Sands Speedway,Golden Sands Speedway,golden-sands-speedway,Dick Trickle,Dick Trickle,,dick-trickle,,
0,,,342,1979 Dairyland 150 Race No. 2,,8-Sep-79,Golden Sands Speedway,Golden Sands Speedway,golden-sands-speedway,Mike Miller,Mike Miller,,mike-miller,,
0,,,343,1979 Dairyland 150 Race No. 3,,8-Sep-79,Golden Sands Speedway,Golden Sands Speedway,golden-sands-speedway,Dick Trickle,Dick Trickle,,dick-trickle,,
0,,,344,1985 Midwest Championship Invitational,,8-Sep-85,Dells Raceway Park,Dells Raceway Park,dells-raceway-park,Dick Trickle,Dick Trickle,,dick-trickle,,
0,,,345,1995 Spring Classic,,9-Apr-95,Rockford Speedway,Rockford Speedway,rockford-speedway,Kevin Cywinski,Kevin Cywinski,,kevin-cywinski,,
0,,,346,1981 Dairyland 150 Race No. 1,,9-Aug-81,Golden Sands Speedway,Golden Sands Speedway,golden-sands-speedway,"Mark Martin (Batesville, AR)","Mark Martin (Batesville, AR)",,mark-martin-batesville-ar,,
0,,,347,1981 Dairyland 150 Race No. 2,,9-Aug-81,Golden Sands Speedway,Golden Sands Speedway,golden-sands-speedway,Jim Sauter,Jim Sauter,,jim-sauter,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,Grundy County Speedway,grundy-county-speedway,Ray Young,Ray Young,,ray-young,,
0,,,349,1981 Midwest Championship Race No. 1,,9-May-81,Dells Raceway Park,Dells Raceway Park,dells-raceway-park,Larry Detjens,Larry Detjens,,larry-detjens,,
0,,,350,1981 Midwest Championship Race No. 2,,9-May-81,Dells Raceway Park,Dells Raceway Park,dells-raceway-park,Larry Detjens,Larry Detjens,,larry-detjens,,
0,,,351,1987 Cabin Fever 100,,9-May-87,Dells Raceway Park,Dells Raceway Park,dells-raceway-park,Butch Miller,Butch Miller,,butch-miller,,
0,,,352,ARTGO:1993-02,,9-May-93,Milwaukee Mile,Milwaukee Mile,milwaukee-mile,Scott Hansen,Scott Hansen,,scott-hansen,,
0,,,353,1983 ARTGO Fall Nationals Race No. 1,,9-Oct-83,Grundy County Speedway,Grundy County Speedway,grundy-county-speedway,Dick Trickle,Dick Trickle,,dick-trickle,,
0,,,354,1983 ARTGO Fall Nationals Race No. 2,,9-Oct-83,Grundy County Speedway,Grundy County Speedway,grundy-county-speedway,Rusty Wallace,Rusty Wallace,,rusty-wallace,,
0,,,355,1983 ARTGO Fall Nationals Race No. 3,,9-Oct-83,Grundy County Speedway,Grundy County Speedway,grundy-county-speedway,Frank Gawlinski,Frank Gawlinski,,frank-gawlinski,,
0,,,356,1995 ARTGO Tournament of Speed,,9-Sep-95,Wisconsin International Raceway,Wisconsin International Raceway,wisconsin-international-raceway,Jim Weber (MN),Jim Weber (MN),,jim-weber-mn,,
