series_id,season_year,season_id,race_number,source_race_name,series_event_id,race_date,track_name_source,track_slug,result_section,finishing_position,starting_position,car_number,source_driver_name,alias_driver_name,museum_driver_name,driver_id,driver_slug,sponsor,make,laps,led,status,points,source_url,notes
0,,,34,1980 Midwest Championship Race No. 2,,11-May-80,Dells Raceway Park,dells-raceway-park,Feature,2,,12,Steve Burgess,,Steve Burgess,,steve-burgess,,,,,,,,
0,,,34,1980 Midwest Championship Race No. 2,,11-May-80,Dells Raceway Park,dells-raceway-park,Feature,7,,,Mike Miller,,Mike Miller,,mike-miller,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,DNQ,,,,Tom Dalton,,Tom Dalton,,tom-dalton,,,,,DNQ,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,17,,,Billy Kuhn,,Billy Kuhn,,billy-kuhn,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,18,,,Jim Derhaag,,Jim Derhaag,,jim-derhaag,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,19,,,Tony Hertko,,Tony Hertko,,tony-hertko,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,20,,,Ken Lund,,Ken Lund,,ken-lund,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,DNQ,,,,Burt Weitemeyer,,Burt Weitemeyer,,burt-weitemeyer,,,,,DNQ,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,7,,99,Dick Trickle,,Dick Trickle,,dick-trickle,Superamerica,Firebird,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,DNQ,,,,Bill Venturini,,Bill Venturini,,bill-venturini,,,,,DNQ,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,DNQ,,,,Rich Sundling,,Rich Sundling,,rich-sundling,,,,,DNQ,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,DNQ,,,,Dan Young,,Dan Young,,dan-young,,,,,DNQ,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,DNQ,,,,Curt Cheshire,,Curt Cheshire,,curt-cheshire,,,,,DNQ,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,DNQ,,,,Ron Bloomberg,,Ron Bloomberg,,ron-bloomberg,,,,,DNQ,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,1,,,Ed Hoffman,,Ed Hoffman,,ed-hoffman,,,50,,running,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,DNQ,,,,Chuck Acres,,Chuck Acres,,chuck-acres,,,,,DNQ,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,3,,,Larry Schuler,,Larry Schuler,,larry-schuler,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,16,,,Frank Gawlinski,,Frank Gawlinski,,frank-gawlinski,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,2,,,Bob Senneker,,Bob Senneker,,bob-senneker,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,4,,,Jim Sauter,,Jim Sauter,,jim-sauter,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,5,,,Joe Shear,,Joe Shear,,joe-shear,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,6,,,Mike Miller,,Mike Miller,,mike-miller,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,8,,,"Mark Martin (Batesville, AR)",,"Mark Martin (Batesville, AR)",,mark-martin-batesville-ar,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,10,,,Larry Detjens,,Larry Detjens,,larry-detjens,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,15,,,Pat Schauer,,Pat Schauer,,pat-schauer,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,14,,,Steve Burgess,,Steve Burgess,,steve-burgess,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,13,,,John McPartlin,,John McPartlin,,john-mcpartlin,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,12,,,John Knaus,,John Knaus,,john-knaus,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,11,,,Dave Watson,,Dave Watson,,dave-watson,,,,,,,,
0,,,167,1980 Chicagoland Showdown Race No. 1,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,9,,,Ray Young,,Ray Young,,ray-young,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,12,,,John McPartlin,,John McPartlin,,john-mcpartlin,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,1,,99,Dick Trickle,,Dick Trickle,,dick-trickle,Superamerica,Firebird,50,,running,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,21,,,Jim Derhaag,,Jim Derhaag,,jim-derhaag,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,20,,,Ken Lund,,Ken Lund,,ken-lund,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,19,,,Jerry Kemperman,,Jerry Kemperman,,jerry-kemperman,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,18,,,John Knaus,,John Knaus,,john-knaus,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,17,,,Steve Burgess,,Steve Burgess,,steve-burgess,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,16,,,Tony Hertko,,Tony Hertko,,tony-hertko,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,15,,,Larry Schuler,,Larry Schuler,,larry-schuler,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,14,,,Billy Kuhn,,Billy Kuhn,,billy-kuhn,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,13,,,"Mark Martin (Batesville, AR)",,"Mark Martin (Batesville, AR)",,mark-martin-batesville-ar,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,10,,,Pat Schauer,,Pat Schauer,,pat-schauer,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,11,,,Larry Detjens,,Larry Detjens,,larry-detjens,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,2,,,Ed Hoffman,,Ed Hoffman,,ed-hoffman,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,3,,,Joe Shear,,Joe Shear,,joe-shear,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,4,,,Jim Sauter,,Jim Sauter,,jim-sauter,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,5,,,Bob Senneker,,Bob Senneker,,bob-senneker,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,6,,,Mike Miller,,Mike Miller,,mike-miller,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,7,,,Ray Young,,Ray Young,,ray-young,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,8,,,Dave Watson,,Dave Watson,,dave-watson,,,,,,,,
0,,,168,1980 Chicagoland Showdown Race No. 2,,24-May-80,Illiana Motor Speedway,illiana-motor-speedway,Feature,9,,,Frank Gawlinski,,Frank Gawlinski,,frank-gawlinski,,,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,20,,,Ray Young,,Ray Young,,ray-young,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,9,,84,Bob Senneker,,Bob Senneker,,bob-senneker,Baker Enterprises,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,22,,,Tom Reffner,,Tom Reffner,,tom-reffner,,Concord,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,DNQ,,,,Axel Dahlberg,,Axel Dahlberg,,axel-dahlberg,,,,,DNQ,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,DNQ,,,,Kevin Stepan,,Kevin Stepan,,kevin-stepan,,,,,DNQ,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,DNQ,,,,Bobby Dotter,,Bobby Dotter,,bobby-dotter,,,,,DNQ,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,DNQ,,,,Dennis Vogel,,Dennis Vogel,,dennis-vogel,,,,,DNQ,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,DNQ,,,,Willie Goeden,,Willie Goeden,,willie-goeden,,,,,DNQ,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,DNQ,,,,Butch Mierendorf,,Butch Mierendorf,,butch-mierendorf,,,,,DNQ,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,DNQ,,,,Wayne Roffers,,Wayne Roffers,,wayne-roffers,,,,,DNQ,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,DNQ,,,,Bob Jusola,,Bob Jusola,,bob-jusola,,,,,DNQ,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,DNQ,,,,Bob Abitz,,Bob Abitz,,bob-abitz,,,,,DNQ,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,DNQ,,,,Terry Baldry,,Terry Baldry,,terry-baldry,,,,,DNQ,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,2,,,"Mark Martin (Batesville, AR)",,"Mark Martin (Batesville, AR)",,mark-martin-batesville-ar,Baker Enterprises,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,4,,36,Joe Shear,,Joe Shear,,joe-shear,Nielsen-Shear Racing,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,21,,,Ted Musgrave,,Ted Musgrave,,ted-musgrave,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,18,,,"Al Schill, Sr.",,"Al Schill, Sr.",,al-schill-sr,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,19,,,Billy Kuhn,,Billy Kuhn,,billy-kuhn,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,1,,,Dick Trickle,,Dick Trickle,,dick-trickle,,Trans-Am,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,3,,,Jim Sauter,,Jim Sauter,,jim-sauter,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,5,,,Butch Miller,,Butch Miller,,butch-miller,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,6,,,Mike Miller,,Mike Miller,,mike-miller,,Cutlass,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,7,,,Dave Watson,,Dave Watson,,dave-watson,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,8,,36,J.J. Smith,,J.J. Smith,,jj-smith,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,10,,,Alan Kulwicki,,Alan Kulwicki,,alan-kulwicki,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,12,,,Larry Schuler,,Larry Schuler,,larry-schuler,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,13,,,Bobby Iverson,,Bobby Iverson,,bobby-iverson,,Trans-Am,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,14,,,Steve Seligman,,Steve Seligman,,steve-seligman,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,15,,,Pat Schauer,,Pat Schauer,,pat-schauer,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,16,,,Rusty Wallace,,Rusty Wallace,,rusty-wallace,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,17,,,Larry Detjens,,Larry Detjens,,larry-detjens,,Camaro,,,,,,
0,,,338,1980 Hi Rev 150 Race No. 1,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,11,,,Ed Hoffman,,Ed Hoffman,,ed-hoffman,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,12,,,Ray Young,,Ray Young,,ray-young,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,11,,,Larry Schuler,,Larry Schuler,,larry-schuler,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,10,,,Larry Detjens,,Larry Detjens,,larry-detjens,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,9,,36,J.J. Smith,,J.J. Smith,,jj-smith,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,7,,,Mike Miller,,Mike Miller,,mike-miller,,Cutlass,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,6,,,Jim Sauter,,Jim Sauter,,jim-sauter,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,5,,,Dick Trickle,,Dick Trickle,,dick-trickle,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,3,,,Alan Kulwicki,,Alan Kulwicki,,alan-kulwicki,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,13,,,Steve Seligman,,Steve Seligman,,steve-seligman,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,2,,,Ed Hoffman,,Ed Hoffman,,ed-hoffman,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,15,,,"Al Schill, Sr.",,"Al Schill, Sr.",,al-schill-sr,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,16,,,Butch Miller,,Butch Miller,,butch-miller,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,17,,,Dave Watson,,Dave Watson,,dave-watson,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,18,,,Pat Schauer,,Pat Schauer,,pat-schauer,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,19,,,Billy Kuhn,,Billy Kuhn,,billy-kuhn,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,20,,,Tom Reffner,,Tom Reffner,,tom-reffner,,Concord,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,21,,,Ted Musgrave,,Ted Musgrave,,ted-musgrave,,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,1,,,"Mark Martin (Batesville, AR)",,"Mark Martin (Batesville, AR)",,mark-martin-batesville-ar,Baker Enterprises,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,8,,36,Joe Shear,,Joe Shear,,joe-shear,Nielsen-Shear Racing,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,4,,84,Bob Senneker,,Bob Senneker,,bob-senneker,Baker Enterprises,Camaro,,,,,,
0,,,339,1980 Hi Rev 150 Race No. 2,,8-Jun-80,Wisconsin International Raceway,wisconsin-international-raceway,Feature,14,,,Bobby Iverson,,Bobby Iverson,,bobby-iverson,,Trans-Am,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Ted Dolhun,,Ted Dolhun,,ted-dolhun,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Rich Bickle,,Rich Bickle,,rich-bickle,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Gil Shilts,,Gil Shilts,,gil-shilts,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Bob Delaney,,Bob Delaney,,bob-delaney,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Ray Tocha,,Ray Tocha,,ray-tocha,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Terry Baldry,,Terry Baldry,,terry-baldry,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Joe Tyrell,,Joe Tyrell,,joe-tyrell,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Ted Dolhun,,Ted Dolhun,,ted-dolhun,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Don Walter,,Don Walter,,don-walter,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Dennis Lockhart,,Dennis Lockhart,,dennis-lockhart,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,George Dukas,,George Dukas,,george-dukas,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Gary Krueger,,Gary Krueger,,gary-krueger,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Terry Ciano,,Terry Ciano,,terry-ciano,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,DNQ,,,,Rich Bickle,,Rich Bickle,,rich-bickle,,,,,DNQ,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,1,,99,Dick Trickle,,Dick Trickle,,dick-trickle,Superamerica,Firebird,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,3,,36,Joe Shear,,Joe Shear,,joe-shear,Nielsen,Camaro,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,17,,,Tom Jones,,Tom Jones,,tom-jones,,Firebird,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,2,,,Mike Miller,,Mike Miller,,mike-miller,,Cutlass,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,4,,,Jim Sauter,,Jim Sauter,,jim-sauter,,Camaro,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,5,,,"Mark Martin (Batesville, AR)",,"Mark Martin (Batesville, AR)",,mark-martin-batesville-ar,,Camaro,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,6,,,Larry Detjens,,Larry Detjens,,larry-detjens,,Camaro,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,7,,,Alan Kulwicki,,Alan Kulwicki,,alan-kulwicki,,Camaro,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,8,,,Conrad Morgan,,Conrad Morgan,,conrad-morgan,,Regal,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,9,,,Pat Schauer,,Pat Schauer,,pat-schauer,,Camaro,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,10,,,Fran Prestay,,Fran Prestay,,fran-prestay,,Camaro,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,12,,,Willie Goeden,,Willie Goeden,,willie-goeden,,Camaro,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,13,,,"Al Schill, Sr.",,"Al Schill, Sr.",,al-schill-sr,,Camaro,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,11,,19,Wayne Lensing,,Wayne Lensing,,wayne-lensing,,Camaro,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,14,,,John Holdorf,,John Holdorf,,john-holdorf,,Cutlass,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,15,,,Bobby Dotter,,Bobby Dotter,,bobby-dotter,,Camaro,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,16,,,Butch Mierendorf,,Butch Mierendorf,,butch-mierendorf,,Camaro,,,,,,
0,,,75,1980 Lake Geneva 100,,17-Jun-80,Lake Geneva Raceway,lake-geneva-raceway,Feature,18,,,Jerry Eckhardt,,Jerry Eckhardt,,jerry-eckhardt,,Camaro,,,,,,
