unknown_file,unknown_file_name,best_distance,best_confidence,match_1_distance,match_1_file_name,match_1_track_slug,match_1_year,match_1_driver_slug,match_1_photographer_slug,match_2_distance,match_2_file_name,match_2_track_slug,match_2_year,match_2_driver_slug,match_2_photographer_slug,match_3_distance,match_3_file_name,match_3_track_slug,match_3_year,match_3_driver_slug,match_3_photographer_slug,match_4_distance,match_4_file_name,match_4_track_slug,match_4_year,match_4_driver_slug,match_4_photographer_slug,match_5_distance,match_5_file_name,match_5_track_slug,match_5_year,match_5_driver_slug,match_5_photographer_slug,suggested_track_slug,suggested_year,suggested_driver_slug,suggested_photographer_slug,review_action,final_track_slug,final_year,final_driver_slug,final_photographer_slug,final_file_name,notes
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10132.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10132.jpg,79,very_low,79,dells-motor-speedway_unknown-year_tom-reffner_kurt-luoma_photo_020.jpg,dells-motor-speedway,unknown-year,tom-reffner,kurt-luoma,82,141-speedway_2010_jared-siefert_bob-greuel_photo_001.jpg,141-speedway,2010,jared-siefert,bob-greuel,82,beaver-dam-raceway_unknown-year_derek-jahnke_travis-zuelsdorf_photo_001.jpg,beaver-dam-raceway,unknown-year,derek-jahnke,travis-zuelsdorf,83,chilton-speedway_2012_adam-janke_j-and-s_photo_001.jpg,chilton-speedway,2012,adam-janke,j-and-s,84,capital-super-speedway_unknown-year_dan-harris_unknown-photographer_photo_002.jpg,capital-super-speedway,unknown-year,dan-harris,unknown-photographer,dells-motor-speedway,unknown-year,tom-reffner,kurt-luoma,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10133.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10133.jpg,59,very_low,59,beaver-dam-raceway_1976_jim-moulis_michael-halbherr_post_001.jpg,beaver-dam-raceway,1976,jim-moulis,michael-halbherr,65,141-speedway_unknown-year_al-gouleke_joe-verdegan_post_001.jpg,141-speedway,unknown-year,al-gouleke,joe-verdegan,66,141-speedway_unknown-year_jack-hardy_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,jack-hardy,unknown-photographer,66,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_003.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,67,capital-super-speedway_1984_dale-weyer_weber-brothers_photo_001.jpg,capital-super-speedway,1984,dale-weyer,weber-brothers,beaver-dam-raceway,1976,jim-moulis,michael-halbherr,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10134.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10134.jpg,77,very_low,77,capital-super-speedway_unknown-year_rich-lofy_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,rich-lofy,unknown-photographer,78,capital-super-speedway_unknown-year_jim-sauter_bob-elman_photo_010.jpg,capital-super-speedway,unknown-year,jim-sauter,bob-elman,81,beaver-dam-raceway_unknown-year_mark-rose_travis-zuelsdorf_photo_001.jpg,beaver-dam-raceway,unknown-year,mark-rose,travis-zuelsdorf,83,brown-county-speedway_unknown-year_earl-schmude_pete-vercauteren_photo_001.jpg,brown-county-speedway,unknown-year,earl-schmude,pete-vercauteren,83,dells-motor-speedway_unknown-year_greg-holzhausen_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,greg-holzhausen,unknown-photographer,capital-super-speedway,unknown-year,rich-lofy,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10135.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10135.jpg,61,very_low,61,brown-county-speedway_unknown-year_bob-kleinschmidt_unknown-photographer_photo_004.jpg,brown-county-speedway,unknown-year,bob-kleinschmidt,unknown-photographer,64,capital-super-speedway_unknown-year_tod-blair_bob-schafer_photo_317.jpg,capital-super-speedway,unknown-year,tod-blair,bob-schafer,65,abc-raceway_unknown-year_patrick-beeksma_rats-racing_photo_001.jpg,abc-raceway,unknown-year,patrick-beeksma,rats-racing,66,dells-motor-speedway-wi_unknown-year_gary-haarklau_Blaser-photo_001.jpg,dells-motor-speedway-wi,unknown-year,gary-haarklau,Blaser-photo,68,columbus-151-speedway-wi_unknown-year_steve-schlosser_charlie-spry-post_001.jpg,columbus-151-speedway-wi,unknown-year,steve-schlosser,charlie-spry-post,brown-county-speedway,unknown-year,bob-kleinschmidt,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10136.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10136.jpg,60,very_low,60,dells-motor-speedway_unknown-year_dick-trickle_unknown-photographer_photo_222.jpg,dells-motor-speedway,unknown-year,dick-trickle,unknown-photographer,62,141-speedway_unknown-year_paul-parker_joe-slack_photo_111.jpg,141-speedway,unknown-year,paul-parker,joe-slack,63,amherst-speedway_2013_unknown-driver_unknown-photographer_photo_225.jpg,amherst-speedway,2013,unknown-driver,unknown-photographer,65,dells-motor-speedway_unknown-year_don-turner_clintman_post_001.jpg,dells-motor-speedway,unknown-year,don-turner,clintman,65,dodge-county-fairgrounds_2015_aaron-falbe_leader-photography_photo_001.jpg,dodge-county-fairgrounds,2015,aaron-falbe,leader-photography,dells-motor-speedway,unknown-year,dick-trickle,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10137.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10137.jpg,63,very_low,63,capital-super-speedway_unknown-year_bruce-lindahl_joe-slack_photo_001.jpg,capital-super-speedway,unknown-year,bruce-lindahl,joe-slack,63,dodge-county-fairgrounds_2016_chad-hummelmeier_unknown-photographer_photo_001.jpg,dodge-county-fairgrounds,2016,chad-hummelmeier,unknown-photographer,66,capital-super-speedway_1975_doug-strasburg_mike-napierala_photo_001.jpg,capital-super-speedway,1975,doug-strasburg,mike-napierala,67,beaver-dam-raceway_1996_craig-priewe_travis-zuelsdorf_post_001.jpg,beaver-dam-raceway,1996,craig-priewe,travis-zuelsdorf,67,dodge-county-fairgrounds_unknown-year_scott-hoeft_unknown-photographer_photo_001.jpg,dodge-county-fairgrounds,unknown-year,scott-hoeft,unknown-photographer,capital-super-speedway,unknown-year,bruce-lindahl,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10138.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10138.jpg,81,very_low,81,columbus-151-speedway_unknown-year_dean-schultz_j&d_photo_021.jpg,columbus-151-speedway,unknown-year,dean-schultz,j&d,84,141-speedway_2001_brad-dahmer_keith-vercauteren_post_001.jpg,141-speedway,2001,brad-dahmer,keith-vercauteren,85,141-speedway_unknown-year_shawn-frelich_joe-slack_photo_111.jpg,141-speedway,unknown-year,shawn-frelich,joe-slack,87,columbus-151-speedway_2004_dean-schultz_don-wendlandt_photo_122.jpg,columbus-151-speedway,2004,dean-schultz,don-wendlandt,89,amherst-speedway_2013_unknown-driver_joe-verdegan_photo_001.jpg,amherst-speedway,2013,unknown-driver,joe-verdegan,columbus-151-speedway,unknown-year,dean-schultz,j&d,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10139.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10139.jpg,57,very_low,57,brown-county-speedway_unknown-year_bob-kleinschmidt_unknown-photographer_photo_004.jpg,brown-county-speedway,unknown-year,bob-kleinschmidt,unknown-photographer,64,amherst-speedway_2013_corey-stevens_unknown-photographer_photo_001.jpg,amherst-speedway,2013,corey-stevens,unknown-photographer,64,beaver-dam-raceway_1976_jim-moulis_michael-halbherr_post_001.jpg,beaver-dam-raceway,1976,jim-moulis,michael-halbherr,64,dells-motor-speedway_unknown-year_unknown-driver_bob-schafer_photo_050.jpg,dells-motor-speedway,unknown-year,unknown-driver,bob-schafer,65,brown-county-speedway_1970_unknown-driver_bob-bergeron_photo_015.jpg,brown-county-speedway,1970,unknown-driver,bob-bergeron,brown-county-speedway,unknown-year,bob-kleinschmidt,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10141.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10141.jpg,71,very_low,71,capital-super-speedway_1975_vern-brunner_mike-napierala_photo_001.jpg,capital-super-speedway,1975,vern-brunner,mike-napierala,72,brown-county-speedway_1973_al-schill_pete-vercauteren_photo_001.jpg,brown-county-speedway,1973,al-schill,pete-vercauteren,74,capital-super-speedway_unknown-year_greg-holzhausen_joe-slack_post_001.jpg,capital-super-speedway,unknown-year,greg-holzhausen,joe-slack,75,eau-claire-speedway_unknown-year_eau-claire-speedway-our-old-e_unknown-photographer_photo_501.jpg,eau-claire-speedway,unknown-year,eau-claire-speedway-our-old-e,unknown-photographer,77,dodge-county-fairgrounds_unknown-year_todd-schafer_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,todd-schafer,chad-tessman,capital-super-speedway,1975,vern-brunner,mike-napierala,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10152.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10152.jpg,69,very_low,69,capital-super-speedway_unknown-year_brian-karow_john-quinn_photo_001.jpg,capital-super-speedway,unknown-year,brian-karow,john-quinn,71,dodge-county-fairgrounds_2015_aaron-falbe_leader-photography_photo_001.jpg,dodge-county-fairgrounds,2015,aaron-falbe,leader-photography,72,columbus-151-speedway_2003_aaron-falbe_charlie-spry_photo_001.jpg,columbus-151-speedway,2003,aaron-falbe,charlie-spry,75,brown-county-speedway_unknown-year_bob-potts_joe-verdegan_post_001.jpg,brown-county-speedway,unknown-year,bob-potts,joe-verdegan,76,brown-county-speedway_unknown-year_wayne-roffers_joe-verdegan_post_001.jpg,brown-county-speedway,unknown-year,wayne-roffers,joe-verdegan,capital-super-speedway,unknown-year,brian-karow,john-quinn,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10153.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10153.jpg,68,very_low,68,dodge-county-fairgrounds_2015_aaron-falbe_leader-photography_photo_001.jpg,dodge-county-fairgrounds,2015,aaron-falbe,leader-photography,72,beaver-dam-raceway_1980_beaver-dam-raceway_unknown-photographer_photo_001.jpg,beaver-dam-raceway,1980,beaver-dam-raceway,unknown-photographer,76,brown-county-speedway_unknown-year_gene-poradek_dennis-satorius_post_001.jpg,brown-county-speedway,unknown-year,gene-poradek,dennis-satorius,78,141-speedway_unknown-year_randy-rahn-jeff-mccormick_joe-verdegan_post_001.jpg,141-speedway,unknown-year,randy-rahn-jeff-mccormick,joe-verdegan,78,abc-raceway_unknown-year_mert-williams_unknown-photographer_photo_001.jpg,abc-raceway,unknown-year,mert-williams,unknown-photographer,dodge-county-fairgrounds,2015,aaron-falbe,leader-photography,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10155.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10155.jpg,65,very_low,65,eau-claire-speedway_unknown-year_unknown-driver_unknown-photographer_photo_201.jpg,eau-claire-speedway,unknown-year,unknown-driver,unknown-photographer,74,cedar-lake-speedway_unknown-year_jamie-lemke_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,jamie-lemke,unknown-photographer,76,dodge-county-fairgrounds_2015_aaron-falbe_leader-photography_photo_001.jpg,dodge-county-fairgrounds,2015,aaron-falbe,leader-photography,77,141-speedway_unknown-year_unknown_joe-slack_photo_008.jpg,141-speedway,unknown-year,unknown,joe-slack,78,capital-super-speedway_1984_john-ziegler_al-fortner_photo_001.jpg,capital-super-speedway,1984,john-ziegler,al-fortner,eau-claire-speedway,unknown-year,unknown-driver,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10157.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10157.jpg,71,very_low,71,darlington-speedway_unknown-year_jonathan-walton_charlie-spry_photo_001.jpg,darlington-speedway,unknown-year,jonathan-walton,charlie-spry,73,dodge-county-fairgrounds_unknown-year_brian-banyaz_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,brian-banyaz,chad-tessman,74,dodge-county-fairgrounds_unknown-year_loren-bonlender_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,loren-bonlender,chad-tessman,75,capital-super-speedway_unknown-year_brian-karow_john-quinn_photo_001.jpg,capital-super-speedway,unknown-year,brian-karow,john-quinn,75,dodge-county-fairgrounds_unknown-year_rick-ennis_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,rick-ennis,chad-tessman,darlington-speedway,unknown-year,jonathan-walton,charlie-spry,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10158.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10158.jpg,70,very_low,70,door-county-speedway_unknown-year_brad-busse_unknown-photographer_photo_001.jpg,door-county-speedway,unknown-year,brad-busse,unknown-photographer,71,beaver-dam-raceway_unknown-year_ken-wendt_chad-tessman_post_001.jpg,beaver-dam-raceway,unknown-year,ken-wendt,chad-tessman,84,dells-motor-speedway_unknown-year_bobby-turzinski-steve-holzhausen_78-john-alft_post_001.jpg,dells-motor-speedway,unknown-year,bobby-turzinski-steve-holzhausen,78-john-alft,85,141-speedway_unknown-year_john-born_joe-slack_photo_101.jpg,141-speedway,unknown-year,john-born,joe-slack,86,brown-county-speedway_unknown-year_john-geske_pete-vercauteren_photo_001.jpg,brown-county-speedway,unknown-year,john-geske,pete-vercauteren,door-county-speedway,unknown-year,brad-busse,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10159.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10159.jpg,74,very_low,74,141-speedway_unknown-year_neil-maas_dennis-satorius_post_001.jpg,141-speedway,unknown-year,neil-maas,dennis-satorius,78,capital-super-speedway_unknown-year_steve-holzhausen_john-alft_post_001.jpg,capital-super-speedway,unknown-year,steve-holzhausen,john-alft,83,capital-super-speedway_1977_bob-senneker_unknown-photographer_photo_001.jpg,capital-super-speedway,1977,bob-senneker,unknown-photographer,85,capital-super-speedway_1985_randy-witt_don-besch_photo_001.jpg,capital-super-speedway,1985,randy-witt,don-besch,85,dodge-county-fairgrounds_1997_frank-calabrese_diane-mech_photo_001.jpg,dodge-county-fairgrounds,1997,frank-calabrese,diane-mech,141-speedway,unknown-year,neil-maas,dennis-satorius,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10160.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10160.jpg,63,very_low,63,columbus-151-speedway_unknown-year_unknown-driver_jeff-gilhart_post_001.jpg,columbus-151-speedway,unknown-year,unknown-driver,jeff-gilhart,63,dells-motor-speedway_unknown-year_dick-trickle_unknown-photographer_photo_222.jpg,dells-motor-speedway,unknown-year,dick-trickle,unknown-photographer,65,dells-motor-speedway_unknown-year_marvin-alexander_charlie-spry_photo_001.jpg,dells-motor-speedway,unknown-year,marvin-alexander,charlie-spry,66,141-speedway_unknown-year_unknown-driver_joe-slack_photo_005.jpg,141-speedway,unknown-year,unknown-driver,joe-slack,66,capital-super-speedway_unknown-year_dick-trickle_unknown-photographer_photo_001 (2).jpg,capital-super-speedway,unknown-year,dick-trickle,unknown-photographer,columbus-151-speedway,unknown-year,unknown-driver,jeff-gilhart,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10161.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10161.jpg,78,very_low,78,chilton-speedway_2012_adam-janke_j-and-s_photo_001.jpg,chilton-speedway,2012,adam-janke,j-and-s,79,columbus-151-speedway_2010_bob-kohn_bob-greuel_photo_001.jpg,columbus-151-speedway,2010,bob-kohn,bob-greuel,80,columbus-151-speedway_unknown-year_dean-schultz_j&d_photo_001.jpg,columbus-151-speedway,unknown-year,dean-schultz,j&d,83,capital-super-speedway_unknown-year_larry-detjens_unknown-photographer_photo_5879.jpg,capital-super-speedway,unknown-year,larry-detjens,unknown-photographer,83,capital-super-speedway_unknown-year_ted-musgrave_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,ted-musgrave,unknown-photographer,chilton-speedway,2012,adam-janke,j-and-s,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10162.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10162.jpg,84,very_low,84,141-speedway_unknown-year_jimbo-schleis_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,jimbo-schleis,unknown-photographer,85,brown-county-speedway_1978_roger-paul_john-vass_photo_001.jpg,brown-county-speedway,1978,roger-paul,john-vass,85,capital-super-speedway_1982_willie-goeden_al-fortner_photo_001.jpg,capital-super-speedway,1982,willie-goeden,al-fortner,85,capital-super-speedway_unknown-year_john-ziegler_bob-elman_photo_007.jpg,capital-super-speedway,unknown-year,john-ziegler,bob-elman,85,columbus-151-speedway_unknown-year_joel-soenksen_blaser_photo_001.jpg,columbus-151-speedway,unknown-year,joel-soenksen,blaser,141-speedway,unknown-year,jimbo-schleis,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10163.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10163.jpg,65,very_low,65,dells-motor-speedway_2026_tristan-swanson_brian-bjerk_post_001.jpg,dells-motor-speedway,2026,tristan-swanson,brian-bjerk,70,brown-county-speedway_unknown-year_unknown-driver_unknown-photographer_photo_007.jpg,brown-county-speedway,unknown-year,unknown-driver,unknown-photographer,70,capital-super-speedway_1992_unknown-driver_john-close_photo_002.jpg,capital-super-speedway,1992,unknown-driver,john-close,74,141-speedway_unknown-year_steve-geise_dennis-satorius_post_001.jpg,141-speedway,unknown-year,steve-geise,dennis-satorius,74,cedar-lake-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,unknown-driver,unknown-photographer,dells-motor-speedway,2026,tristan-swanson,brian-bjerk,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10164.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10164.jpg,65,very_low,65,141-speedway_unknown-year_sportsman_joe-slack_photo_002.jpg,141-speedway,unknown-year,sportsman,joe-slack,65,amherst-speedway_2013_frank-groeschl_unknown-photographer_photo_001.jpg,amherst-speedway,2013,frank-groeschl,unknown-photographer,65,beaver-dam-raceway_unknown-year_al-polchinski_unknown-photographer_post_002.jpg,beaver-dam-raceway,unknown-year,al-polchinski,unknown-photographer,66,brown-county-speedway_1978_roger-paul_john-vass_photo_001.jpg,brown-county-speedway,1978,roger-paul,john-vass,67,141-speedway_1983_mike-neary_weber-brothers_photo_001.jpg,141-speedway,1983,mike-neary,weber-brothers,141-speedway,unknown-year,sportsman,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10165.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10165.jpg,74,very_low,74,cedar-lake-speedway_unknown-year_jimmy-mars_unknown-photographer_phot_001.jpg,cedar-lake-speedway,unknown-year,jimmy-mars,unknown-photographer,75,brown-county-speedway_unknown-year_bob-kleinschmidt_unknown-photographer_photo_004.jpg,brown-county-speedway,unknown-year,bob-kleinschmidt,unknown-photographer,75,dells-motor-speedway_unknown-year_bob-senneker_kurt-luoma_photo_112.jpg,dells-motor-speedway,unknown-year,bob-senneker,kurt-luoma,76,brown-county-speedway_1978_roger-paul_john-vass_photo_001.jpg,brown-county-speedway,1978,roger-paul,john-vass,76,capital-super-speedway_unknown-year_bill-woodworth-frank-firari_pat-heaney_post_001.jpg,capital-super-speedway,unknown-year,bill-woodworth-frank-firari,pat-heaney,cedar-lake-speedway,unknown-year,jimmy-mars,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10166.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10166.jpg,75,very_low,75,cedar-lake-speedway_1990_terry-lanphear_bob-schafer_photo_040.jpg,cedar-lake-speedway,1990,terry-lanphear,bob-schafer,79,capital-super-speedway_unknown-year_bob-cusik_bob-schafer_photo_001.jpg,capital-super-speedway,unknown-year,bob-cusik,bob-schafer,80,eau-claire-speedway_unknown-year_eau-claire-speedwunknown-driver_unknown-photographer_photo_001.jpg,eau-claire-speedway,unknown-year,eau-claire-speedwunknown-driver,unknown-photographer,81,abc-raceway_unknown-year_mel-ferguson_rats-racing_post_001.jpg,abc-raceway,unknown-year,mel-ferguson,rats-racing,81,brown-county-speedway_unknown-year_chuck-grall_joe-verdegan_post_001.jpg,brown-county-speedway,unknown-year,chuck-grall,joe-verdegan,cedar-lake-speedway,1990,terry-lanphear,bob-schafer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10167.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10167.jpg,66,very_low,66,cedar-lake-speedway_unknown-year_curt-myers_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,curt-myers,unknown-photographer,73,adams-friendship-speedway_unknown-year_willie-hammond_unknown-photographer_photo_001.jpg,adams-friendship-speedway,unknown-year,willie-hammond,unknown-photographer,74,dodge-county-fairgrounds_unknown-year_loren-bonlender_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,loren-bonlender,chad-tessman,75,elko-speedway_1978_mike-demars_mcclain-racing_photo_001.jpg,elko-speedway,1978,mike-demars,mcclain-racing,77,cedar-lake-speedway_unknown-year_jim-bruggeman_ryan-aho_post_094.jpg,cedar-lake-speedway,unknown-year,jim-bruggeman,ryan-aho,cedar-lake-speedway,unknown-year,curt-myers,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10168.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10168.jpg,75,very_low,75,capital-super-speedway_1975_dave-evans_mike-napierala_photo_001.jpg,capital-super-speedway,1975,dave-evans,mike-napierala,76,beaver-dam-raceway_unknown-year_ken-wendt_chad-tessman_post_001.jpg,beaver-dam-raceway,unknown-year,ken-wendt,chad-tessman,81,141-speedway_unknown-year_jack-hardy_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,jack-hardy,unknown-photographer,81,amherst-speedway_2013_lee-schoenick_unknown-photographer_photo_001.jpg,amherst-speedway,2013,lee-schoenick,unknown-photographer,82,amherst-speedway_2013_unknown-driver_unknown-photographer_photo_001.jpg,amherst-speedway,2013,unknown-driver,unknown-photographer,capital-super-speedway,1975,dave-evans,mike-napierala,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10169.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10169.jpg,84,very_low,84,fairmont-speedway_1972_dave-noble_unknown-photographer_photo_001.jpg,fairmont-speedway,1972,dave-noble,unknown-photographer,87,crandon-speedway_unknown-year_unknown-driver_putch-bentley_post_021.jpg,crandon-speedway,unknown-year,unknown-driver,putch-bentley,88,cedar-lake-speedway_unknown-year_todd-eliason_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,todd-eliason,unknown-photographer,90,amherst-speedway_2013_frank-groeschl_unknown-photographer_photo_001.jpg,amherst-speedway,2013,frank-groeschl,unknown-photographer,90,black-river-falls-speedway_unknown-year_unknown-driver_unknown-photographer_photo_390.jpg,black-river-falls-speedway,unknown-year,unknown-driver,unknown-photographer,fairmont-speedway,1972,dave-noble,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1017.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1017.jpg,78,very_low,78,eau-claire-speedway_unknown-year_ron-prochnow_unknown-photographer_photo_001.jpg,eau-claire-speedway,unknown-year,ron-prochnow,unknown-photographer,79,elko-speedway_unknown-year_john-ziegler_dave-mcclain_photo_001.jpg,elko-speedway,unknown-year,john-ziegler,dave-mcclain,80,cedar-lake-speedway_unknown-year_chuck-swenson_ryan-aho_post_105.jpg,cedar-lake-speedway,unknown-year,chuck-swenson,ryan-aho,81,abc-raceway_unknown-year_ken-truscott_rats-racing_post_001.jpg,abc-raceway,unknown-year,ken-truscott,rats-racing,81,adams-friendship-speedway_unknown-year_wayne-gietzen_unknown-photographer_photo_001.jpg,adams-friendship-speedway,unknown-year,wayne-gietzen,unknown-photographer,eau-claire-speedway,unknown-year,ron-prochnow,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10171.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10171.jpg,65,very_low,65,capital-super-speedway_unknown-year_danny-darnell_al-fortner_photo_002.jpg,capital-super-speedway,unknown-year,danny-darnell,al-fortner,71,capital-super-speedway_unknown-year_jim-sauter_bob-elman_photo_010.jpg,capital-super-speedway,unknown-year,jim-sauter,bob-elman,72,capital-super-speedway_unknown-year_steve-holzhausen_john-alft_post_001.jpg,capital-super-speedway,unknown-year,steve-holzhausen,john-alft,74,dells-motor-speedway_unknown-year_bobby-weiss_bob-schafer_photo_465.jpg,dells-motor-speedway,unknown-year,bobby-weiss,bob-schafer,75,columbus-151-speedway_unknown-year_barry-wehrs_john-close_photo_001.jpg,columbus-151-speedway,unknown-year,barry-wehrs,john-close,capital-super-speedway,unknown-year,danny-darnell,al-fortner,,,,,,,
