series_slug,season_year,finishing_position,driver_name,driver_slug_guess,points,starts,wins,top5,top10,poles
wisconsin-challenge-series,2007,,Ricky Bilderback,ricky-bilderback,,1,0,0,0,
wisconsin-challenge-series,2007,,Sarah Blashe,sarah-blashe,,1,0,0,0,
wisconsin-challenge-series,2007,,Steve Carlson,steve-carlson,,1,0,0,0,
wisconsin-challenge-series,2007,,Adam Degenhardt,adam-degenhardt,,1,0,0,0,
wisconsin-challenge-series,2007,,Jacob Goede,jacob-goede,,1,0,0,0,
wisconsin-challenge-series,2007,,Andy Hanson,andy-hanson,,1,0,1,1,
wisconsin-challenge-series,2007,,Brandon Hill,brandon-hill,,1,0,0,0,
wisconsin-challenge-series,2007,,"Brian Johnson, Jr.",brian-johnson-jr,,1,0,1,1,
wisconsin-challenge-series,2007,,Jeff Kendall,jeff-kendall,,1,0,0,1,
wisconsin-challenge-series,2007,,Joe Krzykowski,joe-krzykowski,,1,0,0,0,
wisconsin-challenge-series,2007,,Dean LaPointe,dean-lapointe,,1,0,0,0,
wisconsin-challenge-series,2007,,Tom Lichtfeld,tom-lichtfeld,,1,0,0,1,
wisconsin-challenge-series,2007,,Mark Mackesy,mark-mackesy,,1,0,0,0,
wisconsin-challenge-series,2007,,Eddie May,eddie-may,,1,0,0,1,
wisconsin-challenge-series,2007,,Andy Niles,andy-niles,,1,0,0,0,
wisconsin-challenge-series,2007,,Scotty Ollerman,scotty-ollerman,,1,0,0,0,
wisconsin-challenge-series,2007,,Terry Patnode,terry-patnode,,1,0,0,0,
wisconsin-challenge-series,2007,,Tommy Pecaro,tommy-pecaro,,1,0,0,0,
wisconsin-challenge-series,2007,,Jesse Saunders,jesse-saunders,,1,0,0,1,
wisconsin-challenge-series,2007,,Kevin Seidler,kevin-seidler,,1,0,0,0,
wisconsin-challenge-series,2007,,Tony Strupp,tony-strupp,,1,0,0,0,
wisconsin-challenge-series,2007,,Jeremy Switlick,jeremy-switlick,,1,0,0,0,
wisconsin-challenge-series,2007,,"John Totzke, Jr.",john-totzke-jr,,1,0,0,0,
wisconsin-challenge-series,2007,,Kevin Tunks,kevin-tunks,,1,0,0,0,
wisconsin-challenge-series,2007,,Jay Vandergeest,jay-vandergeest,,1,0,0,1,
wisconsin-challenge-series,2007,,Jeff Way,jeff-way,,1,0,0,0,
wisconsin-challenge-series,2007,,Chris Weinkauf,chris-weinkauf,,1,0,0,0,
wisconsin-challenge-series,2007,,Chris Wimmer,chris-wimmer,,1,0,0,0,
wisconsin-challenge-series,2007,,Chad Wood,chad-wood,,1,0,1,1,
wisconsin-challenge-series,2007,,John Wood,john-wood,,1,0,0,0,
wisconsin-challenge-series,2007,,Brady Baldry,brady-baldry,,0,0,0,0,
wisconsin-challenge-series,2007,,Marshall Beck,marshall-beck,,0,0,0,0,
wisconsin-challenge-series,2007,,Benjamin Brinkman,benjamin-brinkman,,0,0,0,0,
wisconsin-challenge-series,2007,,Tim Cox,tim-cox,,0,0,0,0,
wisconsin-challenge-series,2007,,Kyle Davis,kyle-davis,,0,0,0,0,
wisconsin-challenge-series,2007,,Chad Devine,chad-devine,,0,0,0,0,
wisconsin-challenge-series,2007,,Grant Greenfield,grant-greenfield,,0,0,0,0,
wisconsin-challenge-series,2007,,Darek Gress,darek-gress,,0,0,0,0,
wisconsin-challenge-series,2007,,Chris Grimes,chris-grimes,,0,0,0,0,
wisconsin-challenge-series,2007,,Tom Lindquist,tom-lindquist,,0,0,0,0,
wisconsin-challenge-series,2007,,Wayne Mackesy,wayne-mackesy,,0,0,0,0,
wisconsin-challenge-series,2007,,Brett Piontek,brett-piontek,,0,0,0,0,
wisconsin-challenge-series,2007,,Keith Romenesko,keith-romenesko,,0,0,0,0,
wisconsin-challenge-series,2007,,Rene Scheinoha,rene-scheinoha,,0,0,0,0,
wisconsin-challenge-series,2007,,Jerry Schneider,jerry-schneider,,0,0,0,0,
wisconsin-challenge-series,2007,,Joseph Scholze,joseph-scholze,,0,0,0,0,
wisconsin-challenge-series,2007,,Jason Vandenberg,jason-vandenberg,,0,0,0,0,
wisconsin-challenge-series,2007,,Elliott Weiler,elliott-weiler,,0,0,0,0,
wisconsin-challenge-series,2007,,Jeff Weinfurter,jeff-weinfurter,,0,0,0,0,
wisconsin-challenge-series,2008,1,Steve Holzhausen,steve-holzhausen,726,6,1,5,5,
wisconsin-challenge-series,2008,2,Mark Eswein,mark-eswein,703,6,0,4,6,
wisconsin-challenge-series,2008,3,Jason Weinkauf,jason-weinkauf,627,6,0,2,5,
wisconsin-challenge-series,2008,4,Tim Rothe,tim-rothe,587,6,1,1,4,
wisconsin-challenge-series,2008,5,Chris Weinkauf,chris-weinkauf,583,6,1,2,3,
wisconsin-challenge-series,2008,6,"Eugene Gregorich, Jr.",eugene-gregorich-jr,547,6,1,1,4,
wisconsin-challenge-series,2008,7,Jeremy Lepak,jeremy-lepak,470,4,1,2,3,
wisconsin-challenge-series,2008,8,Kenny Richards,kenny-richards,456,4,0,1,3,
wisconsin-challenge-series,2008,9,Dillon Kralovetz,dillon-kralovetz,431,6,0,0,0,
wisconsin-challenge-series,2008,10,Andy Monday,andy-monday,396,5,0,0,2,
wisconsin-challenge-series,2008,11,Skylar Holzhausen,skylar-holzhausen,393,5,0,0,0,
wisconsin-challenge-series,2008,12,Frank Nitzke,frank-nitzke,382,4,0,0,1,
wisconsin-challenge-series,2008,13,Kenny Reiser,kenny-reiser,350,4,0,2,2,
wisconsin-challenge-series,2008,14,Terry Schoppenhorst,terry-schoppenhorst,334,4,0,1,1,
wisconsin-challenge-series,2008,15,Jeff Van Oudenhoven,jeff-van-oudenhoven,261,2,1,2,2,
wisconsin-challenge-series,2008,16,Wayne Mackesy,wayne-mackesy,259,2,0,0,0,
wisconsin-challenge-series,2008,17,Keith Bohmsach,keith-bohmsach,254,3,0,0,0,
wisconsin-challenge-series,2008,18,Jordan Thiel,jordan-thiel,252,3,0,0,0,
wisconsin-challenge-series,2008,19,Gregg Haese,gregg-haese,237,2,0,1,2,
wisconsin-challenge-series,2008,20,John Meidam,john-meidam,220,2,0,1,2,
wisconsin-challenge-series,2008,21,Andrew Morrissey,andrew-morrissey,214,2,0,1,2,
wisconsin-challenge-series,2008,22,Tim Hintz,tim-hintz,209,2,0,0,0,
wisconsin-challenge-series,2008,23,Mark Mackesy,mark-mackesy,186,2,0,0,0,
wisconsin-challenge-series,2008,24,Nate Van Wychen,nate-van-wychen,183,2,0,0,1,
wisconsin-challenge-series,2008,25,Don Turner,don-turner,181,2,0,0,1,
wisconsin-challenge-series,2008,26,Lowell Bennett,lowell-bennett,174,2,0,1,1,
wisconsin-challenge-series,2008,27,Pete Vandermolen,pete-vandermolen,168,1,0,0,0,
wisconsin-challenge-series,2008,28,Mark Schroeder,mark-schroeder,159,2,0,0,0,
wisconsin-challenge-series,2008,29,Maxwell Schultz,maxwell-schultz,159,2,0,0,0,
wisconsin-challenge-series,2008,30,M.G. Gajewski,m-g-gajewski,158,2,0,0,0,
wisconsin-challenge-series,2008,,Brady Baldry,brady-baldry,,2,0,0,0,
wisconsin-challenge-series,2008,,Terry Baldry,terry-baldry,,2,0,0,0,
wisconsin-challenge-series,2008,,Rory Melbinger,rory-melbinger,,2,0,0,0,
wisconsin-challenge-series,2008,,Brett Piontek,brett-piontek,,2,0,0,0,
wisconsin-challenge-series,2008,,Brandon Selle,brandon-selle,,2,0,0,0,
wisconsin-challenge-series,2008,,J.J. Smith,j-j-smith,,2,0,0,1,
wisconsin-challenge-series,2008,,Jason Vandenberg,jason-vandenberg,,2,0,0,0,
wisconsin-challenge-series,2008,,Jeff Weinfurter,jeff-weinfurter,,2,0,0,0,
wisconsin-challenge-series,2008,,Josh Bauer,josh-bauer,,1,0,0,0,
wisconsin-challenge-series,2008,,Kyle Calmes,kyle-calmes,,1,0,1,1,
wisconsin-challenge-series,2008,,Jim Carlson,jim-carlson,,1,0,0,0,
wisconsin-challenge-series,2008,,Mike Gardner,mike-gardner,,1,0,0,0,
wisconsin-challenge-series,2008,,Darek Gress,darek-gress,,1,0,0,0,
wisconsin-challenge-series,2008,,Monte Gress,monte-gress,,1,0,0,0,
wisconsin-challenge-series,2008,,Chris Grimes,chris-grimes,,1,0,0,0,
wisconsin-challenge-series,2008,,Mike Gunderson,mike-gunderson,,1,0,0,1,
wisconsin-challenge-series,2008,,Nathan Haseleu,nathan-haseleu,,1,0,0,1,
wisconsin-challenge-series,2008,,Brandon Hill,brandon-hill,,1,0,0,0,
wisconsin-challenge-series,2008,,Aaron Kania,aaron-kania,,1,0,0,0,
wisconsin-challenge-series,2008,,Jeff Kendall,jeff-kendall,,1,0,1,1,
wisconsin-challenge-series,2008,,Neil Knoblock,neil-knoblock,,1,0,1,1,
wisconsin-challenge-series,2008,,Frank Kreyer,frank-kreyer,,1,0,0,1,
wisconsin-challenge-series,2008,,Dean LaPointe,dean-lapointe,,1,0,0,1,
wisconsin-challenge-series,2008,,Dan Lensing,dan-lensing,,1,0,0,0,
wisconsin-challenge-series,2008,,Tom Lichtfeld,tom-lichtfeld,,1,0,0,0,
wisconsin-challenge-series,2008,,Doug Mahlik,doug-mahlik,,1,0,0,0,
wisconsin-challenge-series,2008,,Terry Patnode,terry-patnode,,1,0,0,0,
wisconsin-challenge-series,2008,,Keith Romenesko,keith-romenesko,,1,0,0,0,
wisconsin-challenge-series,2008,,"John Totzke, Jr.",john-totzke-jr,,1,0,0,0,
wisconsin-challenge-series,2008,,Robb Vanderloop,robb-vanderloop,,1,0,0,0,
wisconsin-challenge-series,2008,,Chris Wimmer,chris-wimmer,,1,0,0,1,
wisconsin-challenge-series,2008,,Russ Blakeley,russ-blakeley,,0,0,0,0,
wisconsin-challenge-series,2008,,Michael Bohm,michael-bohm,,0,0,0,0,0
wisconsin-challenge-series,2008,,Kevin Brescia,kevin-brescia,,0,0,0,0,
wisconsin-challenge-series,2008,,Jesse Haase,jesse-haase,,0,0,0,0,0
wisconsin-challenge-series,2008,,Callin Harrell,callin-harrell,,0,0,0,0,
wisconsin-challenge-series,2008,,Shane Morrissey,shane-morrissey,,0,0,0,0,
wisconsin-challenge-series,2008,,Jesse Oudenhoven,jesse-oudenhoven,,0,0,0,0,
wisconsin-challenge-series,2008,,Eric Roberts,eric-roberts,,0,0,0,0,
wisconsin-challenge-series,2008,,Kyle Quella,kyle-quella,,0,0,0,0,
wisconsin-challenge-series,2008,,Larry Schotten,larry-schotten,,0,0,0,0,
wisconsin-challenge-series,2009,1,Mark Eswein,mark-eswein,896,5,1,4,5,
wisconsin-challenge-series,2009,2,Steve Holzhausen,steve-holzhausen,855,5,1,4,4,
wisconsin-challenge-series,2009,3,Chris Weinkauf,chris-weinkauf,853,5,1,3,5,
wisconsin-challenge-series,2009,4,Skylar Holzhausen,skylar-holzhausen,767,5,1,1,3,
wisconsin-challenge-series,2009,5,Jason Weinkauf,jason-weinkauf,750,5,0,1,4,
wisconsin-challenge-series,2009,6,"Eugene Gregorich, Jr.",eugene-gregorich-jr,741,4,0,1,3,
wisconsin-challenge-series,2009,7,Brandon Selle,brandon-selle,670,4,0,0,2,
wisconsin-challenge-series,2009,7,Frank Nitzke,frank-nitzke,670,4,0,0,1,
wisconsin-challenge-series,2009,9,Rory Melbinger,rory-melbinger,646,5,0,0,1,
wisconsin-challenge-series,2009,10,Tim Hintz,tim-hintz,634,3,0,0,2,
wisconsin-challenge-series,2009,11,Mark Mackesy,mark-mackesy,631,4,0,1,1,
wisconsin-challenge-series,2009,12,Chad Selk,chad-selk,609,3,0,0,1,
wisconsin-challenge-series,2009,13,Darek Gress,darek-gress,582,4,0,0,0,
wisconsin-challenge-series,2009,14,Jim Duchow,jim-duchow,565,3,0,0,0,
wisconsin-challenge-series,2009,15,Kenny Reiser,kenny-reiser,556,4,0,1,2,
wisconsin-challenge-series,2009,16,Jeremy Lepak,jeremy-lepak,540,4,0,0,1,
wisconsin-challenge-series,2009,17,Andrew Morrissey,andrew-morrissey,469,3,1,1,2,
wisconsin-challenge-series,2009,18,Elliott Weiler,elliott-weiler,459,3,0,0,0,
wisconsin-challenge-series,2009,19,Tim Sauter,tim-sauter,458,2,0,2,2,
wisconsin-challenge-series,2009,20,Jack Greenwood,jack-greenwood,430,2,0,0,0,
wisconsin-challenge-series,2009,21,Jeff Weinfurter,jeff-weinfurter,420,4,0,0,1,
wisconsin-challenge-series,2009,22,Travis Sauter,travis-sauter,402,3,0,0,1,
wisconsin-challenge-series,2009,23,Dillon Kralovetz,dillon-kralovetz,391,2,0,0,1,
wisconsin-challenge-series,2009,24,Kenny Richards,kenny-richards,389,3,0,1,1,
wisconsin-challenge-series,2009,25,Tim Rothe,tim-rothe,385,3,0,0,0,
wisconsin-challenge-series,2009,26,Tim Schendel,tim-schendel,350,2,0,2,2,
wisconsin-challenge-series,2009,27,Keith Bohmsach,keith-bohmsach,274,2,0,0,1,
wisconsin-challenge-series,2009,28,Jordan Thiel,jordan-thiel,268,2,0,0,0,
wisconsin-challenge-series,2009,29,Dean LaPointe,dean-lapointe,235,2,0,0,0,
wisconsin-challenge-series,2009,30,Rene Scheinoha,rene-scheinoha,226,1,0,0,0,
wisconsin-challenge-series,2009,31,M.G. Gajewski,m-g-gajewski,223,1,0,0,0,
wisconsin-challenge-series,2009,32,Chris Wimmer,chris-wimmer,185,1,0,1,1,
wisconsin-challenge-series,2009,33,Nathan Haseleu,nathan-haseleu,170,1,0,1,1,
wisconsin-challenge-series,2009,34,Blake Horstman,blake-horstman,156,1,0,0,1,
wisconsin-challenge-series,2009,35,Johnny Sauter,johnny-sauter,152,1,0,0,1,
wisconsin-challenge-series,2009,36,Nick Mahlik,nick-mahlik,137,1,0,0,0,
wisconsin-challenge-series,2009,37,Mike Gunderson,mike-gunderson,131,1,0,0,0,
wisconsin-challenge-series,2009,38,Frank Kreyer,frank-kreyer,128,1,0,0,0,
wisconsin-challenge-series,2009,38,David Trute,david-trute,128,1,0,0,0,
wisconsin-challenge-series,2009,40,Kyle Kinder,kyle-kinder,125,1,0,0,0,
wisconsin-challenge-series,2009,41,Chris Brooks,chris-brooks,122,1,0,0,0,
wisconsin-challenge-series,2009,42,Travis Stebane,travis-stebane,120,1,0,0,0,
wisconsin-challenge-series,2009,43,Mark Van,mark-van,118,1,0,0,0,
wisconsin-challenge-series,2009,44,Dan Lensing,dan-lensing,116,1,0,0,0,
wisconsin-challenge-series,2009,45,Jeff Storm,jeff-storm,114,1,0,0,0,
wisconsin-challenge-series,2009,46,Tom Lichtfeld,tom-lichtfeld,110,1,0,0,0,
wisconsin-challenge-series,2009,46,Jeff Kendall,jeff-kendall,110,1,0,0,0,
wisconsin-challenge-series,2009,46,Terry Schoppenhorst,terry-schoppenhorst,110,1,0,0,0,
wisconsin-challenge-series,2009,46,Neil Knoblock,neil-knoblock,110,1,0,0,0,
wisconsin-challenge-series,2009,50,Wes Coon,wes-coon,109,0,0,0,0,
wisconsin-challenge-series,2009,50,Burton Brown,burton-brown,109,0,0,0,0,
wisconsin-challenge-series,2009,52,Robb Vanderloop,robb-vanderloop,107,0,0,0,0,
wisconsin-challenge-series,2009,52,Clint Sillars,clint-sillars,107,0,0,0,0,
wisconsin-challenge-series,2009,54,Don Turner,don-turner,106,0,0,0,0,
wisconsin-challenge-series,2009,55,"John Totzke, Jr.",john-totzke-jr,105,0,0,0,0,
wisconsin-challenge-series,2009,55,Larry Schotten,larry-schotten,105,0,0,0,0,
wisconsin-challenge-series,2009,57,Mike Olson (WI),mike-olson-wi,104,0,0,0,0,
wisconsin-challenge-series,2009,57,Shane Morrissey,shane-morrissey,104,0,0,0,0,
wisconsin-challenge-series,2009,59,Zach Reining,zach-reining,103,0,0,0,0,
wisconsin-challenge-series,2009,60,Dave Neitzke,dave-neitzke,102,0,0,0,0,
wisconsin-challenge-series,2009,60,Jim Carlson,jim-carlson,102,0,0,0,0,
wisconsin-challenge-series,2017,1,Chris Weinkauf,chris-weinkauf,438,4,2,4,4,
wisconsin-challenge-series,2017,2,Casey Johnson,casey-johnson,414,4,0,3,4,
wisconsin-challenge-series,2017,3,Dalton Zehr,dalton-zehr,409,4,1,2,4,
wisconsin-challenge-series,2017,4,M.G. Gajewski,m-g-gajewski,388,4,0,2,3,
wisconsin-challenge-series,2017,5,Mike Lichtfeld,mike-lichtfeld,372,4,0,3,3,
wisconsin-challenge-series,2017,6,Jeremy Lepak,jeremy-lepak,359,4,0,1,3,
wisconsin-challenge-series,2017,7,Jordan Thiel,jordan-thiel,342,4,0,0,2,
wisconsin-challenge-series,2017,8,Wyatt Brooks,wyatt-brooks,339,4,0,1,1,
wisconsin-challenge-series,2017,9,Jason Weinkauf,jason-weinkauf,286,3,0,1,2,
wisconsin-challenge-series,2017,10,Skylar Holzhausen,skylar-holzhausen,277,3,0,0,2,
wisconsin-challenge-series,2017,,Derek Kraus,derek-kraus,,3,0,0,2,
wisconsin-challenge-series,2017,,Dillon Hammond,dillon-hammond,,3,0,0,0,
wisconsin-challenge-series,2017,,James Wenzel,james-wenzel,,2,0,0,1,
wisconsin-challenge-series,2017,,Mark Eswein,mark-eswein,,2,0,0,2,
wisconsin-challenge-series,2017,,Adam Paschek,adam-paschek,,1,0,0,0,
wisconsin-challenge-series,2017,,Andrew Morrissey,andrew-morrissey,,1,1,1,1,
wisconsin-challenge-series,2017,,Bobby Kendall,bobby-kendall,,1,0,1,1,
wisconsin-challenge-series,2017,,Dan Lensing,dan-lensing,,1,0,0,0,
wisconsin-challenge-series,2017,,Darren Jackson,darren-jackson,,1,0,0,1,
wisconsin-challenge-series,2017,,Brad Tilton,brad-tilton,,1,0,1,1,
wisconsin-challenge-series,2017,,Dean LaPointe,dean-lapointe,,1,0,0,1,
wisconsin-challenge-series,2017,,Mike Egan,mike-egan,,1,0,0,0,
wisconsin-challenge-series,2017,,Brian Hakala,brian-hakala,,1,0,0,0,
wisconsin-challenge-series,2017,,Frank Nitzke,frank-nitzke,,1,0,0,0,
wisconsin-challenge-series,2017,,Jerry Brickner,jerry-brickner,,1,0,0,0,
wisconsin-challenge-series,2017,,"Jim Sauter, Jr.",jim-sauter-jr,,1,0,0,0,
wisconsin-challenge-series,2017,,John Beale,john-beale,,1,0,0,0,
wisconsin-challenge-series,2017,,Kirby Kurth,kirby-kurth,,1,0,0,0,
wisconsin-challenge-series,2017,,Lyle Nowak,lyle-nowak,,1,0,0,0,
wisconsin-challenge-series,2017,,Natalie Decker,natalie-decker,,1,0,0,0,
wisconsin-challenge-series,2017,,Rich Bickle,rich-bickle,,1,0,0,1,
wisconsin-challenge-series,2017,,"Rich Schumann, Jr.",rich-schumann-jr,,1,0,0,0,
wisconsin-challenge-series,2017,,Ryan Hinner,ryan-hinner,,1,0,0,0,
wisconsin-challenge-series,2017,,Todd Handrick,todd-handrick,,1,0,0,0,
wisconsin-challenge-series,2017,,Travis Sauter,travis-sauter,,1,0,0,1,
wisconsin-challenge-series,2017,,Tyler Radavich,tyler-radavich,,1,0,0,0,
wisconsin-challenge-series,2018,1,Ryan Farrell,ryan-farrell,403,4,1,3,4,
wisconsin-challenge-series,2018,2,Mike Lichtfeld,mike-lichtfeld,384,4,1,2,3,
wisconsin-challenge-series,2018,3,M.G. Gajewski,m-g-gajewski,378,4,0,1,4,
wisconsin-challenge-series,2018,4,Mark Eswein,mark-eswein,373,4,0,1,4,
wisconsin-challenge-series,2018,5,Justin Mondeik,justin-mondeik,370,4,0,3,3,
wisconsin-challenge-series,2018,6,Colin Reffner,colin-reffner,370,4,0,1,2,
wisconsin-challenge-series,2018,7,Wyatt Brooks,wyatt-brooks,366,4,0,2,4,
wisconsin-challenge-series,2018,8,Jordan Thiel,jordan-thiel,348,4,0,1,3,
wisconsin-challenge-series,2018,9,Reagan May,reagan-may,304,4,0,0,2,
wisconsin-challenge-series,2018,10,Travis Sauter,travis-sauter,291,3,0,2,3,
wisconsin-challenge-series,2018,11,Gabe Sommers,gabe-sommers,243,3,0,0,0,
wisconsin-challenge-series,2018,12,Jeremy Lepak,jeremy-lepak,232,3,0,0,1,
wisconsin-challenge-series,2018,13,Neil Knoblock,neil-knoblock,232,3,0,0,0,
wisconsin-challenge-series,2018,14,Luke Fenhaus,luke-fenhaus,197,2,1,2,2,
wisconsin-challenge-series,2018,15,Casey Johnson,casey-johnson,187,2,0,1,2,
wisconsin-challenge-series,2018,16,Dennis Schmidt,dennis-schmidt,136,2,0,0,0,
wisconsin-challenge-series,2018,17,Mike Egan,mike-egan,132,2,0,0,0,
wisconsin-challenge-series,2018,18,Dalton Zehr,dalton-zehr,109,1,1,1,1,
wisconsin-challenge-series,2018,19,Michael Sauter,michael-sauter,91,1,0,0,1,
wisconsin-challenge-series,2018,20,John Beale,john-beale,91,1,0,0,1,
wisconsin-challenge-series,2018,21,Steve Lichtfeld,steve-lichtfeld,80,1,0,0,0,
wisconsin-challenge-series,2018,22,Curt Tillman,curt-tillman,78,1,0,0,0,
wisconsin-challenge-series,2018,23,Corey Jankowski,corey-jankowski,78,1,0,0,0,
wisconsin-challenge-series,2018,24,Abe Bires,abe-bires,78,1,0,0,0,
wisconsin-challenge-series,2018,25,Skylar Holzhausen,skylar-holzhausen,75,1,0,0,0,
wisconsin-challenge-series,2018,26,Trevor Vandermolen,trevor-vandermolen,74,1,0,0,0,
wisconsin-challenge-series,2018,27,Darren Jackson,darren-jackson,72,1,0,0,0,
wisconsin-challenge-series,2018,28,Jake Zellmer,jake-zellmer,71,1,0,0,0,
wisconsin-challenge-series,2018,29,Tyler Radavich,tyler-radavich,70,1,0,0,0,
wisconsin-challenge-series,2018,30,Shawn Grace,shawn-grace,68,1,0,0,0,
wisconsin-challenge-series,2018,31,Thayran Rezin,thayran-rezin,66,1,0,0,0,
wisconsin-challenge-series,2018,32,Rene Scheinoha,rene-scheinoha,64,1,0,0,0,
wisconsin-challenge-series,2018,33,Wyatt Blashe,wyatt-blashe,60,1,0,0,0,
wisconsin-challenge-series,2018,34,Derek Kraus,derek-kraus,1,0,0,0,0,
wisconsin-challenge-series,2019,1,John Beale,john-beale,322,3,2,3,3,
wisconsin-challenge-series,2019,2,Gabe Sommers,gabe-sommers,309,3,0,3,3,
wisconsin-challenge-series,2019,3,M.G. Gajewski,m-g-gajewski,296,3,0,2,3,
wisconsin-challenge-series,2019,4,Justin Mondeik,justin-mondeik,291,3,0,2,3,
wisconsin-challenge-series,2019,5,Jordan Thiel,jordan-thiel,270,3,1,1,2,
wisconsin-challenge-series,2019,6,Travis Sauter,travis-sauter,266,3,0,1,2,
wisconsin-challenge-series,2019,7,Luke Fenhaus,luke-fenhaus,192,2,0,1,2,
wisconsin-challenge-series,2019,8,Jeremy Lepak,jeremy-lepak,182,2,0,0,2,
wisconsin-challenge-series,2019,9,Neil Knoblock,neil-knoblock,168,2,0,0,1,
wisconsin-challenge-series,2019,10,Darren Jackson,darren-jackson,164,2,0,0,1,
wisconsin-challenge-series,2019,11,Brian Hakala,brian-hakala,164,2,0,0,1,
wisconsin-challenge-series,2019,12,Tyler Radavich,tyler-radavich,163,2,0,0,1,
wisconsin-challenge-series,2019,13,Andrew Morrissey,andrew-morrissey,159,2,0,0,0,
wisconsin-challenge-series,2019,14,Travis Volm,travis-volm,99,1,0,1,1,
wisconsin-challenge-series,2019,15,Colin Reffner,colin-reffner,96,1,0,0,1,
wisconsin-challenge-series,2019,16,Jay VanDerGeest,jay-vandergeest,93,1,0,0,1,
wisconsin-challenge-series,2019,17,Michael Sauter,michael-sauter,92,1,0,1,1,
wisconsin-challenge-series,2019,18,Mike Olson (WI),mike-olson-wi,91,1,0,0,1,
wisconsin-challenge-series,2019,19,Parker Retzlaff,parker-retzlaff,86,1,0,0,1,
wisconsin-challenge-series,2019,20,Mark Eswein,mark-eswein,86,1,0,0,0,
wisconsin-challenge-series,2019,21,Abe Bires,abe-bires,76,1,0,0,0,
wisconsin-challenge-series,2019,22,Nathan Steif,nathan-steif,76,1,0,0,0,
wisconsin-challenge-series,2019,23,Wyatt Brooks,wyatt-brooks,74,1,0,0,0,
wisconsin-challenge-series,2019,24,Jason Wells,jason-wells,74,1,0,0,0,
wisconsin-challenge-series,2019,25,Curt Tillman,curt-tillman,72,1,0,0,0,
