event_slug,series_event_id,season_id,race_number,track_id,finishing_position,starting_position,car_number,driver_id,driver_name,driver_slug,sponsor,make,laps,led,status,points,result_section,source_url
2004-creek-classic-100,,44,5,1,3,,,22032,Terry Van Roy,terry-van-roy,,,,,,,feature,
2004-creek-classic-100,,44,5,1,4,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2004-creek-classic-100,,44,5,1,5,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
2004-creek-classic-100,,44,5,1,6,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2004-creek-classic-100,,44,5,1,7,,,11050,Jeff Storm,jeff-storm,,,,,,,feature,
2004-creek-classic-100,,44,5,1,8,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2004-creek-classic-100,,44,5,1,9,,,16017,Mark Schroeder,mark-schroeder,,,,,,,feature,
2004-creek-classic-100,,44,5,1,10,,,7419,Don Turner,don-turner,,,,,,,feature,
2004-creek-classic-100,,44,5,1,11,,,19635,Rod Wheeler,rod-wheeler,,,,,,,feature,
2004-creek-classic-100,,44,5,1,12,,,6384,Dean Lapointe,dean-lapointe,,,,,,,feature,
2004-creek-classic-100,,44,5,1,13,,,2911,"Brian Johnson, Jr.",brian-johnson-jr,,,,,,,feature,
2004-creek-classic-100,,44,5,1,14,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2004-creek-classic-100,,44,5,1,15,,,21717,Stevie Campbell,steve-campbell,,,,,,,feature,
2004-creek-classic-100,,44,5,1,16,,,14573,Kirby Kurth,kirby-kurth,,,,,,,feature,
2004-creek-classic-100,,44,5,1,17,,,10844,Jeff Falbe,jeff-falbe,,,,,,,feature,
2004-creek-classic-100,,44,5,1,18,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2004-creek-classic-100,,44,5,1,19,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2004-creek-classic-100,,44,5,1,20,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2004-creek-classic-100,,44,5,1,21,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2004-creek-classic-100,,44,5,1,22,,,8314,Erik Darnell,erik-darnell,,,,,,,feature,
2004-sands-100,,44,6,69,1,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2004-sands-100,,44,6,69,2,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2004-sands-100,,44,6,69,3,,,8715,Gary Back,gary-back,,,,,,,feature,
2004-sands-100,,44,6,69,4,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2004-sands-100,,44,6,69,5,,,22477,Todd Stapleman,todd-stapleman,,,,,,,feature,
2004-sands-100,,44,6,69,6,,,20451,Ryan Mathews,ryan-mathews,,,,,,,feature,
2004-sands-100,,44,6,69,7,,,12529,Joe Kryzkowski,joe-krzykowski,,,,,,,feature,
2004-sands-100,,44,6,69,8,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2004-sands-100,,44,6,69,9,,,7419,Don Turner,don-turner,,,,,,,feature,
2004-sands-100,,44,6,69,10,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2004-sands-100,,44,6,69,11,,,12161,"Jim Sauter, Jr.",jim-sauter-jr,,,,,,,feature,
2004-sands-100,,44,6,69,12,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2004-sands-100,,44,6,69,13,,,181,Adam Royle,adam-royle,,,,,,,feature,
2004-sands-100,,44,6,69,14,,,2911,"Brian Johnson, Jr.",brian-johnson-jr,,,,,,,feature,
2004-sands-100,,44,6,69,15,,,516,Allen Check,allen-check,,,,,,,feature,
2004-sands-100,,44,6,69,16,,,8145,Elliott Weiler,elliott-weiler,,,,,,,feature,
2004-sands-100,,44,6,69,17,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2004-sands-100,,44,6,69,18,,,715,Andy Tomlinson,andy-tomlinson,,,,,,,feature,
2004-sands-100,,44,6,69,19,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2004-sands-100,,44,6,69,20,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2004-sands-100,,44,6,69,21,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2004-sands-100,,44,6,69,22,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2004-sands-100,,44,6,69,23,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,1,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,2,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,3,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,4,,,12161,"Jim Sauter, Jr.",jim-sauter-jr,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,5,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,6,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,7,,,18261,Pete Moore,pete-moore,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,8,,,10628,Jason Schuler,jason-schuler,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,9,,,7419,Don Turner,don-turner,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,10,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,11,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,12,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,13,,,22032,Terry Van Roy,terry-van-roy,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,14,,,6406,Dean Schultz,dean-schultz,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,15,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,16,,,null,Kurt Guralski,kurt-guralski,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,17,,,715,Andy Tomlinson,andy-tomlinson,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,18,,,56,Aaron Falbe,aaron-falbe,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,19,,,181,Adam Royle,adam-royle,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,20,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,21,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,22,,,2911,"Brian Johnson, Jr.",brian-johnson-jr,,,,,,,feature,
2004-spring-fling-redeux,,44,7,41,23,,,19584,Rocky Breezer,rocky-breezer,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,1,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,2,,,181,Adam Royle,adam-royle,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,3,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,4,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,5,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,6,,,20451,Ryan Mathews,ryan-mathews,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,7,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,8,,,2808,Brian Back,brian-back,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,9,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,10,,,1100,Ben Pettis,ben-pettis,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,11,,,8715,Gary Back,gary-back,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,12,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,13,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,14,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,15,,,681,Andy Monday,andy-monday,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,16,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,17,,,13668,Judd Brandl,judd-brandl,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,18,,,133,Adam Degenhardt,adam-degenhardt,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,19,,,7419,Don Turner,don-turner,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,20,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,21,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,22,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2004-rainbow-bingo-and-casino-championship-80,,44,8,119,23,,,8145,Elliott Weiler,elliott-weiler,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,1,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,2,,,181,Adam Royle,adam-royle,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,3,,,20451,Ryan Mathews,ryan-mathews,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,4,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,5,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,6,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,7,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,8,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,9,,,11765,Jim Carlson,jim-carlson,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,10,,,6359,Dean Cornelius,dean-cornelius,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,11,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,12,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,13,,,6821,Dexter Bean,dexter-bean,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,14,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,15,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,16,,,7419,Don Turner,don-turner,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,17,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,18,,,19122,Rick Corso,rick-corso,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,19,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,20,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,21,,,13983,Kelly Bires,kelly-bires,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,22,,,19598,Rod Brewe,rod-brewe,,,,,,,feature,
2005-new-beginnings-100-presented-by-pickett-septic,,45,1,49,23,,,8314,Erik Darnell,erik-darnell,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,1,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,2,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,3,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,4,,,21377,Steve Carlson,steve-carlson,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,5,,,681,Andy Monday,andy-monday,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,6,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,7,,,22275,Tim Schendel,tim-schendel,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,8,,,16017,Mark Schroeder,mark-schroeder,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,9,,,6821,Dexter Bean,dexter-bean,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,10,,,19635,Rod Wheeler,rod-wheeler,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,11,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,12,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,13,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,14,,,20451,Ryan Mathews,ryan-mathews,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,15,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,16,,,181,Adam Royle,adam-royle,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,17,,,11214,Jeremy Miller IL,jeremy-miller,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,18,,,22651,Tom Hockers,tom-hockers,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,19,,,19122,Rick Corso,rick-corso,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,20,,,8314,Erik Darnell,erik-darnell,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,21,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,22,,,10389,Jamie Iverson,jamie-iverson,,,,,,,feature,
2005-bud-spring-classic,,45,2,217,23,,,13086,John Meidam,john-meidam,,,,,,,feature,
2005-star-packaging-100,,45,3,89,1,,,8314,Erik Darnell,erik-darnell,,,,,,,feature,
2005-star-packaging-100,,45,3,89,2,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2005-star-packaging-100,,45,3,89,3,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2005-star-packaging-100,,45,3,89,4,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2005-star-packaging-100,,45,3,89,5,,,2911,"Brian Johnson, Jr.",brian-johnson-jr,,,,,,,feature,
2005-star-packaging-100,,45,3,89,6,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2005-star-packaging-100,,45,3,89,7,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2005-star-packaging-100,,45,3,89,8,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2005-star-packaging-100,,45,3,89,9,,,22032,Terry Van Roy,terry-van-roy,,,,,,,feature,
2005-star-packaging-100,,45,3,89,10,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2005-star-packaging-100,,45,3,89,11,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2005-star-packaging-100,,45,3,89,12,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2005-star-packaging-100,,45,3,89,13,,,181,Adam Royle,adam-royle,,,,,,,feature,
2005-star-packaging-100,,45,3,89,14,,,6821,Dexter Bean,dexter-bean,,,,,,,feature,
2005-star-packaging-100,,45,3,89,15,,,14530,Kevin Tunks,kevin-tunks,,,,,,,feature,
2005-star-packaging-100,,45,3,89,16,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
2005-star-packaging-100,,45,3,89,17,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2005-star-packaging-100,,45,3,89,18,,,11926,Jim Jarlsberg,jim-jarlsberg,,,,,,,feature,
2005-star-packaging-100,,45,3,89,19,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2005-star-packaging-100,,45,3,89,20,,,12161,"Jim Sauter, Jr.",jim-sauter-jr,,,,,,,feature,
2005-star-packaging-100,,45,3,89,21,,,10508,Jason Erickson,jason-erickson,,,,,,,feature,
2005-star-packaging-100,,45,3,89,22,,,20451,Ryan Mathews,ryan-mathews,,,,,,,feature,
2005-star-packaging-100,,45,3,89,23,,,10628,Jason Schuler,jason-schuler,,,,,,,feature,
2005-memorial-100,,45,4,69,1,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2005-memorial-100,,45,4,69,2,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2005-memorial-100,,45,4,69,3,,,516,Allen Check,allen-check,,,,,,,feature,
2005-memorial-100,,45,4,69,4,,,6359,Dean Cornelius,dean-cornelius,,,,,,,feature,
2005-memorial-100,,45,4,69,5,,,21377,Steve Carlson,steve-carlson,,,,,,,feature,
2005-memorial-100,,45,4,69,6,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2005-memorial-100,,45,4,69,7,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2005-memorial-100,,45,4,69,8,,,6821,Dexter Bean,dexter-bean,,,,,,,feature,
2005-memorial-100,,45,4,69,9,,,3355,Burton Brown,burton-brown,,,,,,,feature,
2005-memorial-100,,45,4,69,10,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2005-memorial-100,,45,4,69,11,,,22477,Todd Stapleman,todd-stapleman,,,,,,,feature,
2005-memorial-100,,45,4,69,12,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2005-memorial-100,,45,4,69,13,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2005-memorial-100,,45,4,69,14,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2005-memorial-100,,45,4,69,15,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2005-memorial-100,,45,4,69,16,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2005-memorial-100,,45,4,69,17,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2005-memorial-100,,45,4,69,18,,,20451,Ryan Mathews,ryan-mathews,,,,,,,feature,
2005-memorial-100,,45,4,69,19,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2005-memorial-100,,45,4,69,20,,,null,Kurt Guralski,kurt-guralski,,,,,,,feature,
2005-memorial-100,,45,4,69,21,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2005-memorial-100,,45,4,69,22,,,181,Adam Royle,adam-royle,,,,,,,feature,
2005-memorial-100,,45,4,69,23,,,2529,Brady Baldry,brady-baldry,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,1,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,2,,,19635,Rod Wheeler,rod-wheeler,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,3,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,4,,,11827,Jim Duchow,jim-duchow,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,5,,,3543,Carl Edwards,carl-edwards,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,6,,,16291,Matt Kenseth,matt-kenseth,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,7,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,8,,,16017,Mark Schroeder,mark-schroeder,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,9,,,21377,Steve Carlson,steve-carlson,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,10,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,11,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,12,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,13,,,16835,Mike Gardner,mike-gardner,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,14,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,15,,,20451,Ryan Mathews,ryan-mathews,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,16,,,10389,Jamie Iverson,jamie-iverson,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,17,,,181,Adam Royle,adam-royle,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,18,,,13983,Kelly Bires,kelly-bires,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,19,,,22275,Tim Schendel,tim-schendel,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,20,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,21,,,12160,Jim Sauter,jim-sauter,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,22,,,18601,Randy Lajoie,randy-lajoie,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,23,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,24,,,2469,Brad Mueller,brad-mueller,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,25,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,26,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,27,,,15608,Lowell Bennett,lowell-bennett,,,,,,,feature,
2005-fmp-all-star-challenge,,45,5,217,28,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2005-north-american-cup,,45,6,49,1,,,6821,Dexter Bean,dexter-bean,,,,,,,feature,
2005-north-american-cup,,45,6,49,2,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2005-north-american-cup,,45,6,49,3,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2005-north-american-cup,,45,6,49,4,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2005-north-american-cup,,45,6,49,5,,,19086,Richie Loch,rich-loch,,,,,,,feature,
2005-north-american-cup,,45,6,49,6,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2005-north-american-cup,,45,6,49,7,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2005-north-american-cup,,45,6,49,8,,,20451,Ryan Mathews,ryan-mathews,,,,,,,feature,
2005-north-american-cup,,45,6,49,9,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2005-north-american-cup,,45,6,49,10,,,2511,Brad Wildes,brad-wildes,,,,,,,feature,
2005-north-american-cup,,45,6,49,11,,,181,Adam Royle,adam-royle,,,,,,,feature,
2005-north-american-cup,,45,6,49,12,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
2005-north-american-cup,,45,6,49,13,,,13983,Kelly Bires,kelly-bires,,,,,,,feature,
2005-north-american-cup,,45,6,49,14,,,14573,Kirby Kurth,kirby-kurth,,,,,,,feature,
2005-north-american-cup,,45,6,49,15,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2005-north-american-cup,,45,6,49,16,,,7419,Don Turner,don-turner,,,,,,,feature,
2005-north-american-cup,,45,6,49,17,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2005-north-american-cup,,45,6,49,18,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2005-north-american-cup,,45,6,49,19,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2005-north-american-cup,,45,6,49,20,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2005-north-american-cup,,45,6,49,21,,,6384,Dean Lapointe,dean-lapointe,,,,,,,feature,
2005-north-american-cup,,45,6,49,22,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2005-north-american-cup,,45,6,49,23,,,22698,Tom Lichtfeld,tom-lichtfeld,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,1,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,2,,,20451,Ryan Mathews,ryan-mathews,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,3,,,8314,Erik Darnell,erik-darnell,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,4,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,5,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,6,,,516,Allen Check,allen-check,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,7,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,8,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,9,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,10,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,11,,,681,Andy Monday,andy-monday,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,12,,,11214,Jeremy Miller IL,jeremy-miller,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,13,,,181,Adam Royle,adam-royle,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,14,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,15,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,16,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,17,,,6821,Dexter Bean,dexter-bean,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,18,,,7419,Don Turner,don-turner,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,19,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,20,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,21,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,22,,,null,"John Totzke, Jr.",john-totzke-jr,,,,,,,feature,
2005-thomas-electric-80,,45,7,119,23,,,9389,Greg Back,greg-back,,,,,,,feature,
2005-power-playground-100,,45,8,69,1,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2005-power-playground-100,,45,8,69,2,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2005-power-playground-100,,45,8,69,3,,,181,Adam Royle,adam-royle,,,,,,,feature,
